prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,13.5367
0,0,1,32,13.6223
0,0,1,64,13.6957
0,0,1,128,19.2427
0,0,1,256,25.2377
0,0,1,512,37.44
0,0,1,1024,61.814
0,0,1,2048,110.529
0,0,2,16,13.3333
0,0,2,32,13.419
0,0,2,64,13.5787
0,0,2,128,18.9977
0,0,2,256,24.9283
0,0,2,512,37.1307
0,0,2,1024,61.6003
0,0,2,2048,110.187
0,0,4,16,13.237
0,0,4,32,13.4087
0,0,4,64,13.5787
0,0,4,128,18.9763
0,0,4,256,24.8853
0,0,4,512,37.078
0,0,4,1024,61.9953
0,0,4,2048,110.422
0,0,8,16,13.4827
0,0,8,32,13.6323
0,0,8,64,13.973
0,0,8,128,19.1787
0,0,8,256,25.1737
0,0,8,512,37.7497
0,0,8,1024,62.6243
0,0,8,2048,111.329
0,0,16,16,13.7387
0,0,16,32,14.0263
0,0,16,64,14.8267
0,0,16,128,20.4377
0,0,16,256,27.7013
0,0,16,512,40.9497
0,0,16,1024,65.4293
0,0,16,2048,115.851
0,0,32,16,21.9953
0,0,32,32,22.475
0,0,32,64,24.064
0,0,32,128,34.5173
0,0,32,256,48.0633
0,0,32,512,72.7047
0,0,32,1024,124.001
0,0,32,2048,225.25
0,0,64,16,38.1123
0,0,64,32,39.264
0,0,64,64,41.601
0,0,64,128,63.2107
0,0,64,256,89.2803
0,0,64,512,140.214
0,0,64,1024,241.793
0,0,64,2048,442.328
0,0,128,16,70.4753
0,0,128,32,71.9253
0,0,128,64,74.9653
0,0,128,128,120.651
0,0,128,256,171.03
0,0,128,512,274.433
0,0,128,1024,475.501
0,0,128,2048,879.93
0,0,256,16,135.926
0,0,256,32,137.74
0,0,256,64,144.299
0,0,256,128,234.817
0,0,256,256,335.884
0,0,256,512,538.051
0,0,256,1024,939.162
0,0,256,2048,1745.91
0,0,512,16,265.964
0,0,512,32,272.182
0,0,512,64,278.102
0,0,512,128,460.429
0,0,512,256,661.24
0,0,512,512,1061.9
0,0,512,1024,1866.25
0,0,512,2048,3472.06
0,0,984,16,505.56
0,0,984,32,508.077
0,0,984,64,518.839
0,0,984,128,865.582
0,0,984,256,1241.68
0,0,984,512,1998.02
