prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,14.3147
0,0,1,32,14.4633
0,0,1,64,15.0083
0,0,1,128,20.0213
0,0,1,256,25.9097
0,0,1,512,38.0373
0,0,1,1024,62.454
0,0,1,2048,111.03
0,0,2,16,14.5173
0,0,2,32,15.1467
0,0,2,64,15.7973
0,0,2,128,21.1517
0,0,2,256,27.4457
0,0,2,512,40.2457
0,0,2,1024,65.4083
0,0,2,2048,115.233
0,0,4,16,22.4117
0,0,4,32,23.0827
0,0,4,64,24.608
0,0,4,128,34.7523
0,0,4,256,47.264
0,0,4,512,73.1737
0,0,4,1024,122.476
0,0,4,2048,223.085
0,0,8,16,38.2827
0,0,8,32,39.3607
0,0,8,64,41.6113
0,0,8,128,62.2517
0,0,8,256,86.4963
0,0,8,512,135.756
0,0,8,1024,236.375
0,0,8,2048,435.726
0,0,16,16,69.1103
0,0,16,32,70.753
0,0,16,64,73.3133
0,0,16,128,116.129
0,0,16,256,164.428
0,0,16,512,261.858
0,0,16,1024,462.511
0,0,16,2048,859.121
0,0,32,16,131.329
0,0,32,32,132.727
0,0,32,64,136.055
0,0,32,128,223.661
0,0,32,256,320.269
0,0,32,512,516.815
0,0,32,1024,914.312
0,0,32,2048,1703.74
0,0,64,16,253.911
0,0,64,32,255.49
0,0,64,64,260.845
0,0,64,128,438.499
0,0,64,256,635.674
0,0,64,512,1033.21
0,0,64,1024,1827.22
0,0,64,2048,3407.55
0,0,128,16,495.823
0,0,128,32,499.749
0,0,128,64,511.822
0,0,128,128,874.205
0,0,128,256,1265.66
0,0,128,512,2048.43
0,0,128,1024,3615.22
0,0,128,2048,6772.67
0,0,256,16,991.176
0,0,256,32,1001
0,0,256,64,1040.39
0,0,256,128,1762.34
0,0,256,256,2535.43
0,0,256,512,4088.31
0,0,256,1024,7218.68
0,0,256,2048,13532.5
0,0,512,16,1996.2
0,0,512,32,2050.47
0,0,512,64,2094.55
0,0,512,128,3533.21
0,0,512,256,5078.19
0,0,512,512,8175.06
0,0,512,1024,14447.5
0,0,984,16,3900.62
0,0,984,32,3932.51
0,0,984,64,4014.11
0,0,984,128,6770.69
0,0,984,256,9723.56
0,0,984,512,15673
16,0,0,0,15.5413
16,0,1,16,15.8297
16,0,1,32,15.915
16,0,1,64,15.8407
16,0,1,128,20.5977
16,0,1,256,26.678
16,0,1,512,38.689
16,0,1,1024,62.891
16,0,1,2048,111.052
16,0,2,16,23.7547
16,0,2,32,23.8187
16,0,2,64,24.1493
16,0,2,128,34.1017
16,0,2,256,46.3043
16,0,2,512,66.8273
16,0,2,1024,90.7743
16,0,2,2048,141.41
16,0,4,16,31.8293
16,0,4,32,32.107
16,0,4,64,32.6293
16,0,4,128,47.851
16,0,4,256,65.9633
16,0,4,512,90.1877
16,0,4,1024,139.884
16,0,4,2048,236.93
16,0,8,16,47.7763
16,0,8,32,48.1927
16,0,8,64,49.344
16,0,8,128,75.1687
16,0,8,256,101.302
16,0,8,512,152.375
16,0,8,1024,245.826
16,0,8,2048,442.062
16,0,16,16,79.649
16,0,16,32,80.214
16,0,16,64,81.5043
16,0,16,128,126.572
16,0,16,256,175.479
16,0,16,512,271.437
16,0,16,1024,468.986
16,0,16,2048,861.991
16,0,32,16,142.519
16,0,32,32,142.913
16,0,32,64,145.548
16,0,32,128,231.917
16,0,32,256,328.579
16,0,32,512,522.671
16,0,32,1024,919.858
16,0,32,2048,1711.51
16,0,64,16,263.373
16,0,64,32,265.57
16,0,64,64,270.989
16,0,64,128,450.126
16,0,64,256,647.056
16,0,64,512,1042.67
16,0,64,1024,1836.9
16,0,64,2048,3424.26
16,0,128,16,512.602
16,0,128,32,518.052
16,0,128,64,529.284
16,0,128,128,895.869
16,0,128,256,1293.13
16,0,128,512,2073.32
16,0,128,1024,3634.04
16,0,128,2048,6783.31
16,0,256,16,1019.94
16,0,256,32,1032.12
16,0,256,64,1070.45
16,0,256,128,1805.07
16,0,256,256,2584.83
16,0,256,512,4137.7
16,0,256,1024,7264.4
16,0,256,2048,13567.7
16,0,512,16,2047.97
16,0,512,32,2106.86
16,0,512,64,2149.46
16,0,512,128,3613.89
16,0,512,256,5175.75
16,0,512,512,8273.49
16,0,512,1024,14515.2
16,16,0,0,15.84
16,16,1,16,16.0427
16,16,1,32,16.2237
16,16,1,64,16.491
16,16,1,128,20.661
16,16,1,256,26.7093
16,16,1,512,38.7737
16,16,1,1024,62.891
16,16,1,2048,111.041
16,16,2,16,23.957
16,16,2,32,24.2983
16,16,2,64,24.8643
16,16,2,128,34.0267
16,16,2,256,46.55
16,16,2,512,68.0963
16,16,2,1024,93.196
16,16,2,2048,141.217
16,16,4,16,31.9577
16,16,4,32,32.5873
16,16,4,64,34.1123
16,16,4,128,47.947
16,16,4,256,65.8033
16,16,4,512,92.2353
16,16,4,1024,142.039
16,16,4,2048,237.537
16,16,8,16,48.0963
16,16,8,32,48.9703
16,16,8,64,50.283
16,16,8,128,75.147
16,16,8,256,101.249
16,16,8,512,149.398
16,16,8,1024,246.306
16,16,8,2048,442.637
16,16,16,16,79.7767
16,16,16,32,80.8963
16,16,16,64,82.9017
16,16,16,128,126.305
16,16,16,256,175.627
16,16,16,512,271.34
16,16,16,1024,468.365
16,16,16,2048,861.061
16,16,32,16,142.572
16,16,32,32,143.372
16,16,32,64,145.75
16,16,32,128,232.406
16,16,32,256,329.293
16,16,32,512,522.564
16,16,32,1024,919.643
16,16,32,2048,1710.73
16,16,64,16,263.266
16,16,64,32,265.73
16,16,64,64,271.01
16,16,64,128,450.36
16,16,64,256,645.934
16,16,64,512,1043.54
16,16,64,1024,1837.31
16,16,64,2048,3423.06
16,16,128,16,512.472
16,16,128,32,517.934
16,16,128,64,529.838
16,16,128,128,896.154
16,16,128,256,1292.02
16,16,128,512,2072.81
16,16,128,1024,3635.39
16,16,128,2048,6781.22
