prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,14.699
0,0,1,32,14.71
0,0,1,64,14.8367
0,0,1,128,20.0967
0,0,1,256,20.267
0,0,1,512,20.715
0,0,1,1024,22.166
0,0,1,2048,24.8443
0,0,1,4096,37.302
0,0,1,8192,52.2997
0,0,1,16384,79.6063
0,0,1,32768,130.252
0,0,1,40960,144.759
0,0,2,16,20.2983
0,0,2,32,20.2983
0,0,2,64,20.4057
0,0,2,128,23.862
0,0,2,256,24.268
0,0,2,512,25.2377
0,0,2,1024,27.3393
0,0,2,2048,38.581
0,0,2,4096,53.4933
0,0,2,8192,78.2413
0,0,2,16384,129.121
0,0,2,32768,215.352
0,0,2,40960,253.08
0,0,4,16,20.2997
0,0,4,32,20.3313
0,0,4,64,20.48
0,0,4,128,24.2883
0,0,4,256,24.8957
0,0,4,512,26.9117
0,0,4,1024,37.248
0,0,4,2048,51.5727
0,0,4,4096,76.5113
0,0,4,8192,125.954
0,0,4,16384,212.353
0,0,4,32768,387.108
0,0,4,40960,473.978
0,0,8,16,20.8003
0,0,8,32,20.8963
0,0,8,64,21.2477
0,0,8,128,24.918
0,0,8,256,32.448
0,0,8,512,37.313
0,0,8,1024,51.3923
0,0,8,2048,76.1927
0,0,8,4096,114.252
0,0,8,8192,189.741
0,0,8,16384,352.515
0,0,8,32768,677.872
0,0,8,40960,841.872
0,0,16,16,21.0567
0,0,16,32,21.5467
0,0,16,64,22.0903
0,0,16,128,33.5473
0,0,16,256,46.272
0,0,16,512,56.8643
0,0,16,1024,80.9813
0,0,16,2048,129.983
0,0,16,4096,205.655
0,0,16,8192,359.481
0,0,16,16384,681.767
0,0,16,32768,1331.07
0,0,16,40960,1655.85
0,0,32,16,29.131
0,0,32,32,29.5477
0,0,32,64,30.6543
0,0,32,128,41.8027
0,0,32,256,55.6697
0,0,32,512,92.544
0,0,32,1024,134.677
0,0,32,2048,218.241
0,0,32,4096,379.169
0,0,32,8192,697.628
0,0,32,16384,1334.5
0,0,32,32768,2609.79
0,0,32,40960,3252.83
0,0,64,16,45.1417
0,0,64,32,45.8997
0,0,64,64,47.5307
0,0,64,128,70.752
0,0,64,256,96.0877
0,0,64,512,146.328
0,0,64,1024,248.08
0,0,64,2048,448.275
0,0,64,4096,852.487
0,0,64,8192,1665
0,0,64,16384,3251.21
0,0,64,32768,6511.9
0,0,64,40960,8103.06
0,0,128,16,73.634
0,0,128,32,74.945
0,0,128,64,77.6553
0,0,128,128,117.186
0,0,128,256,162.051
0,0,128,512,250.831
0,0,128,1024,430.312
0,0,128,2048,787.257
0,0,128,4096,1498.94
0,0,128,8192,2918.4
0,0,128,16384,5724.09
0,0,128,32768,11447
0,0,128,40960,14309.5
0,0,256,16,130.381
0,0,256,32,132.056
0,0,256,64,137.047
0,0,256,128,210.489
0,0,256,256,292.849
0,0,256,512,457.918
0,0,256,1024,788.718
0,0,256,2048,1450.67
0,0,256,4096,2781.95
0,0,256,8192,5424.21
0,0,256,16384,10683.6
0,0,256,32768,21318.7
16,0,0,0,14.7413
16,0,1,16,14.8477
16,0,1,32,14.9333
16,0,1,64,14.8593
16,0,1,128,19.7337
16,0,1,256,25.665
16,0,1,512,37.6323
16,0,1,1024,61.803
