pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
32,n<=128,sr<=15%,kvB<=1k,kp=0,0.0531,4
32,n<=128,sr<=15%,kvB<=2k,kp<=1k,0.0391,2
32,n<=128,sr<=15%,kvB<=2k,kp<=2k,0.0322,2
32,n<=128,sr<=15%,kvB<=2k,kp<=512,0.0404,2
32,n<=128,sr<=15%,kvB<=2k,kp=0,0.0399,2
32,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0519,2
32,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.1091,2
32,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0559,2
32,n<=128,sr<=40%,kvB<=1k,kp=0,0.0561,2
32,n<=128,sr<=40%,kvB<=2k,kp<=1k,-0.0458,1
32,n<=128,sr<=40%,kvB<=2k,kp<=2k,-0.0431,1
32,n<=128,sr<=40%,kvB<=2k,kp<=512,-0.041,1
32,n<=128,sr<=40%,kvB<=2k,kp=0,-0.0425,1
32,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0159,8
32,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0291,8
32,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0035,8
32,n<=128,sr<=5%,kvB<=1k,kp=0,-0.0005,8
32,n<=128,sr<=5%,kvB<=2k,kp<=1k,0.0299,4
32,n<=128,sr<=5%,kvB<=2k,kp<=2k,0.0264,4
32,n<=128,sr<=5%,kvB<=2k,kp<=512,0.0296,4
32,n<=128,sr<=5%,kvB<=2k,kp=0,0.0228,4
32,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0453,2
32,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0948,2
32,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0769,2
32,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0859,2
32,n<=128,sr<=70%,kvB<=2k,kp<=1k,-0.14,1
32,n<=128,sr<=70%,kvB<=2k,kp<=2k,-0.1413,1
32,n<=128,sr<=70%,kvB<=2k,kp<=512,-0.1295,1
32,n<=128,sr<=70%,kvB<=2k,kp=0,-0.1372,1
32,n<=128,sr>70%,kvB<=1k,kp<=1k,0.0958,4
32,n<=128,sr>70%,kvB<=1k,kp<=2k,0.1848,4
32,n<=128,sr>70%,kvB<=1k,kp<=512,0.0705,4
32,n<=128,sr>70%,kvB<=1k,kp=0,0.0645,4
32,n<=128,sr>70%,kvB<=2k,kp<=1k,-0.1925,2
32,n<=128,sr>70%,kvB<=2k,kp<=2k,-0.1885,2
32,n<=128,sr>70%,kvB<=2k,kp<=512,-0.1825,2
32,n<=128,sr>70%,kvB<=2k,kp=0,-0.1985,2
32,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.4112,4
32,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.3859,4
32,n<=16,sr<=15%,kvB<=1k,kp<=512,0.9092,4
32,n<=16,sr<=15%,kvB<=1k,kp=0,0.9271,4
32,n<=16,sr<=15%,kvB<=2k,kp<=1k,0.9474,2
32,n<=16,sr<=15%,kvB<=2k,kp<=2k,0.7091,2
32,n<=16,sr<=15%,kvB<=2k,kp<=512,0.97,2
32,n<=16,sr<=15%,kvB<=2k,kp=0,0.9679,2
32,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.2681,4
32,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.5218,4
32,n<=16,sr<=40%,kvB<=1k,kp<=512,0.9167,4
32,n<=16,sr<=40%,kvB<=1k,kp=0,0.9254,4
32,n<=16,sr<=40%,kvB<=2k,kp<=1k,0.9736,2
32,n<=16,sr<=40%,kvB<=2k,kp<=2k,0.5852,2
32,n<=16,sr<=40%,kvB<=2k,kp<=512,0.9601,2
32,n<=16,sr<=40%,kvB<=2k,kp=0,0.9633,2
32,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.3126,2
32,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.3236,2
32,n<=16,sr<=70%,kvB<=1k,kp<=512,0.9181,2
32,n<=16,sr<=70%,kvB<=1k,kp=0,0.8969,2
32,n<=16,sr<=70%,kvB<=2k,kp<=1k,1.0015,1
32,n<=16,sr<=70%,kvB<=2k,kp<=2k,-0.0667,1
32,n<=16,sr<=70%,kvB<=2k,kp<=512,0.972,1
32,n<=16,sr<=70%,kvB<=2k,kp=0,0.9648,1
32,n<=16,sr>70%,kvB<=1k,kp<=1k,0.667,4
32,n<=16,sr>70%,kvB<=1k,kp<=2k,0.7841,4
32,n<=16,sr>70%,kvB<=1k,kp<=512,0.9315,4
32,n<=16,sr>70%,kvB<=1k,kp=0,0.9007,4
32,n<=16,sr>70%,kvB<=2k,kp<=1k,1.0163,2
32,n<=16,sr>70%,kvB<=2k,kp<=2k,0.678,1
32,n<=16,sr>70%,kvB<=2k,kp<=512,0.969,2
32,n<=16,sr>70%,kvB<=2k,kp=0,0.9808,2
