regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,8,1,0.125,4.0,16,2048,8192,32768,11264,1102.817,3110.052,3088.262,0.9891
mixed,8,1,0.125,4.0,16,8192,128,512,176,799.17,803.107,800.131,0.2441
mixed,8,1,0.125,4.0,16,8192,512,2048,704,809.122,810.048,808.897,-0.243
mixed,8,1,0.125,4.0,16,8192,2048,8192,2816,812.191,816.962,811.811,-0.0796
mixed,8,1,0.125,4.0,16,8192,8192,32768,11264,1103.522,3108.997,3090.95,0.991
mixed,8,1,0.125,4.0,16,20480,128,512,176,1937.795,1946.883,1937.252,-0.0597
mixed,8,1,0.125,4.0,16,20480,512,2048,704,1946.627,1952.673,1946.018,-0.1007
mixed,8,1,0.125,4.0,16,20480,2048,8192,2816,1951.907,1956.802,1954.404,0.5101
mixed,8,1,0.125,4.0,16,20480,8192,32768,11264,1955.745,3112.038,3092.162,0.9828
mixed,8,1,0.125,4.0,64,0,128,512,176,62.464,97.6,95.711,0.9462
mixed,8,1,0.125,4.0,64,0,512,2048,704,110.912,241.568,238.592,0.9772
mixed,8,1,0.125,4.0,64,0,2048,8192,2816,315.103,815.937,808.198,0.9845
mixed,8,1,0.125,4.0,64,0,8192,32768,11264,1104.418,3107.972,3089.029,0.9905
mixed,8,1,0.125,4.0,64,512,128,512,176,96.962,99.936,96.481,-0.1617
mixed,8,1,0.125,4.0,64,512,512,2048,704,111.04,241.569,238.24,0.9745
mixed,8,1,0.125,4.0,64,512,2048,8192,2816,313.856,817.026,808.48,0.983
mixed,8,1,0.125,4.0,64,512,8192,32768,11264,1102.208,3112.835,3088.295,0.9878
mixed,8,1,0.125,4.0,64,2048,128,512,176,237.184,240.447,238.593,0.4318
mixed,8,1,0.125,4.0,64,2048,512,2048,704,240.128,244.031,241.057,0.238
mixed,8,1,0.125,4.0,64,2048,2048,8192,2816,314.049,816.064,809.696,0.9873
mixed,8,1,0.125,4.0,64,2048,8192,32768,11264,1102.785,3113.124,3087.939,0.9875
mixed,8,1,0.125,4.0,64,8192,128,512,176,802.592,807.073,802.658,0.0147
mixed,8,1,0.125,4.0,64,8192,512,2048,704,811.139,811.905,809.09,-2.6749
mixed,8,1,0.125,4.0,64,8192,2048,8192,2816,813.631,819.073,813.955,0.0595
mixed,8,1,0.125,4.0,64,8192,8192,32768,11264,1104.033,3109.092,3090.517,0.9907
mixed,8,1,0.125,4.0,64,20480,128,512,176,1940.866,1948.096,1939.459,-0.1946
mixed,8,1,0.125,4.0,64,20480,512,2048,704,1947.844,1954.113,1948.482,0.1018
mixed,8,1,0.125,4.0,64,20480,2048,8192,2816,1953.569,1959.202,1956.321,0.4885
mixed,8,1,0.125,4.0,64,20480,8192,32768,11264,1957.602,3110.661,3091.939,0.9838
mixed,8,1,0.125,4.0,256,0,128,512,176,80.961,130.879,114.56,0.6731
mixed,8,1,0.125,4.0,256,0,512,2048,704,151.744,351.17,262.047,0.5531
mixed,8,1,0.125,4.0,256,0,2048,8192,2816,456.765,1221.313,847.492,0.5111
mixed,8,1,0.125,4.0,256,0,8192,32768,11264,1676.961,4782.342,3308.1,0.5253
mixed,8,1,0.125,4.0,256,512,128,512,176,151.134,151.488,151.713,1.6356
mixed,8,1,0.125,4.0,256,512,512,2048,704,153.313,346.498,280.063,0.6561
mixed,8,1,0.125,4.0,256,512,2048,8192,2816,458.848,1224.737,862.337,0.5268
mixed,8,1,0.125,4.0,256,512,8192,32768,11264,1675.427,4804.803,3315.334,0.524
mixed,8,1,0.125,4.0,256,2048,128,512,176,361.826,363.648,362.497,0.3683
mixed,8,1,0.125,4.0,256,2048,512,2048,704,363.584,364.193,362.273,-2.1527
mixed,8,1,0.125,4.0,256,2048,2048,8192,2816,458.144,1227.868,919.777,0.5997
mixed,8,1,0.125,4.0,256,2048,8192,32768,11264,1660.067,4750.531,3323.362,0.5382
mixed,8,1,0.125,4.0,256,8192,128,512,176,1207.328,1207.008,1206.719,
mixed,8,1,0.125,4.0,256,8192,512,2048,704,1207.682,1208.129,1205.474,-4.9396
mixed,8,1,0.125,4.0,256,8192,2048,8192,2816,1208.129,1249.568,1220.8,0.3058
mixed,8,1,0.125,4.0,256,8192,8192,32768,11264,1675.49,4770.201,3460.291,0.5767
mixed,8,1,0.125,4.0,256,20480,128,512,176,2891.27,2896.944,2896.227,0.8736
mixed,8,1,0.125,4.0,256,20480,512,2048,704,2899.041,2898.434,2900.131,
mixed,8,1,0.125,4.0,256,20480,2048,8192,2816,2897.409,2904.975,2903.403,0.7922
mixed,8,1,0.125,4.0,256,20480,8192,32768,11264,2919.319,4756.034,4086.722,0.6356
mixed,8,1,0.125,4.0,1024,0,128,512,176,208.064,211.457,208.03,-0.01
mixed,8,1,0.125,4.0,1024,0,512,2048,704,211.103,387.616,306.465,0.5403
mixed,8,1,0.125,4.0,1024,0,2048,8192,2816,502.625,1258.818,1031.265,0.6991
mixed,8,1,0.125,4.0,1024,0,8192,32768,11264,1717.507,4823.493,3469.351,0.564
mixed,8,1,0.125,4.0,1024,512,128,512,176,278.015,284.193,278.688,0.1089
mixed,8,1,0.125,4.0,1024,512,512,2048,704,280.832,390.977,346.112,0.5927
mixed,8,1,0.125,4.0,1024,512,2048,8192,2816,499.934,1266.688,923.811,0.5528
mixed,8,1,0.125,4.0,1024,512,8192,32768,11264,1712.962,4855.268,3466.723,0.5581
mixed,8,1,0.125,4.0,1024,2048,128,512,176,492.704,492.161,491.969,
mixed,8,1,0.125,4.0,1024,2048,512,2048,704,493.154,500.544,493.345,0.0258
mixed,8,1,0.125,4.0,1024,2048,2048,8192,2816,510.144,1257.538,969.025,0.614
mixed,8,1,0.125,4.0,1024,2048,8192,32768,11264,1714.21,4847.171,3475.339,0.5621
mixed,8,1,0.125,4.0,1024,8192,128,512,176,1337.694,1340.992,1340.898,0.9715
mixed,8,1,0.125,4.0,1024,8192,512,2048,704,1340.098,1340.802,1343.777,5.2259
mixed,8,1,0.125,4.0,1024,8192,2048,8192,2816,1339.936,1358.081,1338.784,-0.0635
mixed,8,1,0.125,4.0,1024,8192,8192,32768,11264,1718.592,4863.203,3876.163,0.6861
mixed,8,1,0.125,4.0,1024,20480,128,512,176,3039.876,3035.266,3033.571,
mixed,8,1,0.125,4.0,1024,20480,512,2048,704,3031.713,3031.237,3028.029,
mixed,8,1,0.125,4.0,1024,20480,2048,8192,2816,3030.209,3033.987,3033.858,0.9659
mixed,8,1,0.125,4.0,1024,20480,8192,32768,11264,3036.227,4834.692,4130.915,0.6087
mixed,8,1,0.125,4.0,2048,0,128,512,176,443.552,450.944,467.905,3.2945
mixed,8,1,0.125,4.0,2048,0,512,2048,704,466.147,547.84,456.705,-0.1156
mixed,8,1,0.125,4.0,2048,0,2048,8192,2816,657.824,1397.023,1125.374,0.6325
mixed,8,1,0.125,4.0,2048,0,8192,32768,11264,1852.034,4885.764,3332.547,0.488
mixed,8,1,0.125,4.0,2048,512,128,512,176,556.032,564.897,558.721,0.3033
mixed,8,1,0.125,4.0,2048,512,512,2048,704,579.84,657.474,586.72,0.0886
mixed,8,1,0.125,4.0,2048,512,2048,8192,2816,718.912,1434.913,1114.308,0.5522
mixed,8,1,0.125,4.0,2048,512,8192,32768,11264,1899.33,5004.13,3550.146,0.5317
mixed,8,1,0.125,4.0,2048,2048,128,512,176,964.321,989.121,955.711,-0.3472
mixed,8,1,0.125,4.0,2048,2048,512,2048,704,972.739,1011.744,963.137,-0.2462
mixed,8,1,0.125,4.0,2048,2048,2048,8192,2816,1017.793,1674.915,1387.52,0.5626
mixed,8,1,0.125,4.0,2048,2048,8192,32768,11264,2061.955,5130.594,3783.331,0.561
mixed,8,1,0.125,4.0,2048,8192,128,512,176,2653.92,2627.427,2629.602,
mixed,8,1,0.125,4.0,2048,8192,512,2048,704,2601.922,2654.243,2633.571,0.6049
mixed,8,1,0.125,4.0,2048,8192,2048,8192,2816,2640.483,2668.64,2638.401,-0.0739
mixed,8,1,0.125,4.0,2048,8192,8192,32768,11264,2979.008,6055.334,4707.33,0.5618
mixed,8,1,0.125,4.0,2048,20480,128,512,176,5042.532,5067.216,5056.035,0.547
mixed,8,1,0.125,4.0,2048,20480,512,2048,704,5066.681,5155.776,5072.452,0.0648
mixed,8,1,0.125,4.0,2048,20480,2048,8192,2816,5469.474,5877.122,5313.409,-0.3828
mixed,8,1,0.125,4.0,2048,20480,8192,32768,11264,5979.972,7802.08,6200.006,0.1208
pure,8,2,0.25,4.0,0,0,128,512,224,100.544,106.656,105.088,0.7435
pure,8,2,0.25,4.0,0,0,512,2048,896,124.798,154.878,133.44,0.2873
pure,8,2,0.25,4.0,0,0,2048,8192,3584,189.343,268.065,199.361,0.1273
pure,8,2,0.25,4.0,0,0,8192,32768,14336,388.64,693.632,477.539,0.2915
mixed,8,2,0.25,4.0,16,0,128,512,224,62.4,96.703,95.68,0.9702
mixed,8,2,0.25,4.0,16,0,512,2048,896,132.896,241.151,238.56,0.9761
mixed,8,2,0.25,4.0,16,0,2048,8192,3584,384.609,814.816,811.168,0.9915
mixed,8,2,0.25,4.0,16,0,8192,32768,14336,1389.218,3107.584,3091.65,0.9907
mixed,8,2,0.25,4.0,16,512,128,512,224,95.392,98.273,95.614,0.0771
mixed,8,2,0.25,4.0,16,512,512,2048,896,133.246,241.28,238.304,0.9725
mixed,8,2,0.25,4.0,16,512,2048,8192,3584,383.776,815.616,810.944,0.9892
mixed,8,2,0.25,4.0,16,512,8192,32768,14336,1389.599,3109.475,3093.184,0.9905
mixed,8,2,0.25,4.0,16,2048,128,512,224,235.681,238.336,236.672,0.3733
mixed,8,2,0.25,4.0,16,2048,512,2048,896,237.792,241.888,239.552,0.4297
mixed,8,2,0.25,4.0,16,2048,2048,8192,3584,385.407,814.369,810.787,0.9916
mixed,8,2,0.25,4.0,16,2048,8192,32768,14336,1388.578,3109.314,3094.689,0.9915
mixed,8,2,0.25,4.0,16,8192,128,512,224,799.905,803.453,799.813,-0.0259
mixed,8,2,0.25,4.0,16,8192,512,2048,896,806.94,810.241,805.888,-0.3187
mixed,8,2,0.25,4.0,16,8192,2048,8192,3584,809.536,816.032,812.35,0.4332
mixed,8,2,0.25,4.0,16,8192,8192,32768,14336,1389.312,3107.011,3094.881,0.9929
mixed,8,2,0.25,4.0,16,20480,128,512,224,1943.072,1946.305,1939.552,-1.0888
mixed,8,2,0.25,4.0,16,20480,512,2048,896,1950.496,1953.152,1950.815,0.1201
mixed,8,2,0.25,4.0,16,20480,2048,8192,3584,1953.091,1956.194,1952.927,-0.0529
mixed,8,2,0.25,4.0,16,20480,8192,32768,14336,1958.656,3110.584,3097.153,0.9883
mixed,8,2,0.25,4.0,64,0,128,512,224,63.295,97.472,96.352,0.9672
mixed,8,2,0.25,4.0,64,0,512,2048,896,133.537,241.633,239.134,0.9769
mixed,8,2,0.25,4.0,64,0,2048,8192,3584,385.697,815.808,812.256,0.9917
mixed,8,2,0.25,4.0,64,0,8192,32768,14336,1390.817,3109.536,3094.529,0.9913
mixed,8,2,0.25,4.0,64,512,128,512,224,97.057,99.584,97.152,0.0376
mixed,8,2,0.25,4.0,64,512,512,2048,896,133.792,241.761,238.655,0.9712
mixed,8,2,0.25,4.0,64,512,2048,8192,3584,385.057,816.768,811.233,0.9872
mixed,8,2,0.25,4.0,64,512,8192,32768,14336,1389.247,3108.826,3094.915,0.9919
mixed,8,2,0.25,4.0,64,2048,128,512,224,239.104,239.872,237.729,-1.7904
mixed,8,2,0.25,4.0,64,2048,512,2048,896,240.445,243.681,240.669,0.0692
mixed,8,2,0.25,4.0,64,2048,2048,8192,3584,386.623,816.543,811.329,0.9879
mixed,8,2,0.25,4.0,64,2048,8192,32768,14336,1388.671,3110.241,3095.099,0.9912
mixed,8,2,0.25,4.0,64,8192,128,512,224,803.65,805.472,802.816,-0.4577
mixed,8,2,0.25,4.0,64,8192,512,2048,896,811.712,812.417,809.731,-2.8099
mixed,8,2,0.25,4.0,64,8192,2048,8192,3584,814.717,816.928,814.113,-0.2732
mixed,8,2,0.25,4.0,64,8192,8192,32768,14336,1390.625,3112.034,3093.727,0.9894
mixed,8,2,0.25,4.0,64,20480,128,512,224,1946.016,1948.0,1947.787,0.8926
mixed,8,2,0.25,4.0,64,20480,512,2048,896,1952.832,1953.697,1953.085,0.2925
mixed,8,2,0.25,4.0,64,20480,2048,8192,3584,1956.062,1959.424,1954.751,-0.3899
mixed,8,2,0.25,4.0,64,20480,8192,32768,14336,1960.992,3112.577,3097.566,0.987
mixed,8,2,0.25,4.0,256,0,128,512,224,81.376,132.385,119.136,0.7403
mixed,8,2,0.25,4.0,256,0,512,2048,896,185.823,348.192,290.464,0.6445
mixed,8,2,0.25,4.0,256,0,2048,8192,3584,566.561,1224.351,1004.894,0.6664
mixed,8,2,0.25,4.0,256,0,8192,32768,14336,2116.442,4782.752,3860.066,0.6539
mixed,8,2,0.25,4.0,256,512,128,512,224,151.553,152.832,152.192,0.4996
mixed,8,2,0.25,4.0,256,512,512,2048,896,184.802,350.401,280.609,0.5785
mixed,8,2,0.25,4.0,256,512,2048,8192,3584,564.897,1220.095,1006.88,0.6746
mixed,8,2,0.25,4.0,256,512,8192,32768,14336,2106.489,4825.824,3332.416,0.4508
mixed,8,2,0.25,4.0,256,2048,128,512,224,363.711,364.863,364.129,0.3628
mixed,8,2,0.25,4.0,256,2048,512,2048,896,364.385,366.941,364.8,0.1624
mixed,8,2,0.25,4.0,256,2048,2048,8192,3584,566.398,1220.735,1019.552,0.6925
mixed,8,2,0.25,4.0,256,2048,8192,32768,14336,2120.8,4782.592,3366.56,0.468
mixed,8,2,0.25,4.0,256,8192,128,512,224,1206.271,1204.32,1206.403,
mixed,8,2,0.25,4.0,256,8192,512,2048,896,1205.375,1209.921,1204.697,-0.1491
mixed,8,2,0.25,4.0,256,8192,2048,8192,3584,1208.672,1237.153,1227.521,0.6618
mixed,8,2,0.25,4.0,256,8192,8192,32768,14336,2115.487,4817.665,3474.048,0.5028
mixed,8,2,0.25,4.0,256,20480,128,512,224,2900.705,2898.461,2896.352,
mixed,8,2,0.25,4.0,256,20480,512,2048,896,2898.976,2901.373,2895.65,-1.3876
mixed,8,2,0.25,4.0,256,20480,2048,8192,3584,2897.536,2907.583,2902.909,0.5348
mixed,8,2,0.25,4.0,256,20480,8192,32768,14336,2927.713,4731.839,4273.601,0.746
mixed,8,2,0.25,4.0,1024,0,128,512,224,208.96,212.32,207.933,-0.3057
mixed,8,2,0.25,4.0,1024,0,512,2048,896,230.528,387.296,324.256,0.5979
mixed,8,2,0.25,4.0,1024,0,2048,8192,3584,604.067,1276.479,1127.296,0.7781
mixed,8,2,0.25,4.0,1024,0,8192,32768,14336,2171.04,4830.56,4307.168,0.8032
mixed,8,2,0.25,4.0,1024,512,128,512,224,279.843,278.432,285.439,
mixed,8,2,0.25,4.0,1024,512,512,2048,896,279.84,389.086,355.359,0.6913
mixed,8,2,0.25,4.0,1024,512,2048,8192,3584,611.264,1259.52,1028.449,0.6435
mixed,8,2,0.25,4.0,1024,512,8192,32768,14336,2162.081,4863.586,4328.095,0.8018
mixed,8,2,0.25,4.0,1024,2048,128,512,224,491.78,494.656,499.167,2.5685
mixed,8,2,0.25,4.0,1024,2048,512,2048,896,493.536,500.674,494.016,0.0672
mixed,8,2,0.25,4.0,1024,2048,2048,8192,3584,618.975,1271.905,1058.178,0.6727
mixed,8,2,0.25,4.0,1024,2048,8192,32768,14336,2155.774,4846.589,4697.056,0.9444
mixed,8,2,0.25,4.0,1024,8192,128,512,224,1338.016,1341.087,1335.006,-0.9801
mixed,8,2,0.25,4.0,1024,8192,512,2048,896,1338.367,1335.584,1335.841,
mixed,8,2,0.25,4.0,1024,8192,2048,8192,3584,1344.64,1358.238,1340.062,-0.3367
mixed,8,2,0.25,4.0,1024,8192,8192,32768,14336,2166.239,4830.175,3890.717,0.6473
mixed,8,2,0.25,4.0,1024,20480,128,512,224,3036.639,3030.737,3038.431,
mixed,8,2,0.25,4.0,1024,20480,512,2048,896,3043.871,3029.565,3030.911,
mixed,8,2,0.25,4.0,1024,20480,2048,8192,3584,3044.202,3039.841,3038.656,
mixed,8,2,0.25,4.0,1024,20480,8192,32768,14336,3045.375,4789.441,4520.926,0.846
mixed,8,2,0.25,4.0,2048,0,128,512,224,448.354,445.408,459.584,
mixed,8,2,0.25,4.0,2048,0,512,2048,896,470.336,564.352,480.545,0.1086
mixed,8,2,0.25,4.0,2048,0,2048,8192,3584,771.199,1390.048,1300.763,0.8557
mixed,8,2,0.25,4.0,2048,0,8192,32768,14336,2297.246,4897.792,4006.209,0.6572
