layer,tokens,time_us
act_fn,1,4.107
act_fn,2,4.13833
act_fn,3,4.128
act_fn,4,4.15967
act_fn,5,4.22433
act_fn,6,4.192
act_fn,7,4.23467
act_fn,8,4.22433
act_fn,9,4.18133
act_fn,10,4.192
act_fn,11,4.22433
act_fn,12,4.224
act_fn,13,4.22433
act_fn,14,4.32
act_fn,15,4.28767
act_fn,16,4.35233
act_fn,20,4.09633
act_fn,24,4.02133
act_fn,28,4
act_fn,32,4.02133
act_fn,36,4.01067
act_fn,40,4.03233
act_fn,44,4.10667
act_fn,48,4.12767
act_fn,52,4.213
act_fn,56,4.29867
act_fn,60,4.35167
act_fn,64,4.71467
act_fn,80,4.416
act_fn,96,7.136
act_fn,112,7.584
act_fn,128,7.91467
act_fn,144,9.97333
act_fn,160,10.944
act_fn,176,13.1417
act_fn,192,14.006
act_fn,208,15.243
act_fn,224,15.936
act_fn,240,17.259
act_fn,256,19.307
act_fn,272,19.6697
act_fn,288,21.0137
act_fn,304,22.208
act_fn,320,23.649
act_fn,336,26.112
act_fn,352,27.2967
act_fn,368,28.139
act_fn,384,28.9283
act_fn,400,27.915
act_fn,416,30.3147
act_fn,432,31.2967
act_fn,448,32.5123
act_fn,464,33.7287
act_fn,480,34.87
act_fn,496,37.2587
act_fn,512,38.0377
act_fn,528,38.0697
act_fn,544,39.0943
act_fn,560,40.0537
act_fn,576,41.8033
act_fn,592,43.275
act_fn,608,43.8193
act_fn,624,44.7893
act_fn,640,45.6857
act_fn,656,46.2197
act_fn,672,48.1497
act_fn,688,48.7467
act_fn,704,49.7497
act_fn,720,50.8273
act_fn,736,51.926
act_fn,752,53.7823
act_fn,768,54.6673
act_fn,784,54.699
act_fn,800,55.9263
act_fn,816,56.9607
act_fn,832,58.5717
act_fn,848,59.4567
act_fn,864,60.5877
act_fn,880,61.6433
act_fn,896,62.774
act_fn,912,64.2463
act_fn,928,64.6407
act_fn,944,65.921
act_fn,960,66.4867
act_fn,976,67.873
act_fn,992,69.7503
act_fn,1008,70.3263
act_fn,1024,71.2223
