prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,14.7083
0,0,1,32,14.7737
0,0,1,64,14.859
0,0,1,128,20.064
0,0,1,256,20.406
0,0,1,512,21.4723
0,0,1,1024,23.488
0,0,1,2048,34.5077
0,0,1,4096,49.2483
0,0,1,8192,74.9457
0,0,1,16384,124.535
0,0,1,32768,211.395
0,0,2,16,20.256
0,0,2,32,20.3307
0,0,2,64,20.523
0,0,2,128,24.054
0,0,2,256,24.6513
0,0,2,512,26.3907
0,0,2,1024,37.0037
0,0,2,2048,50.924
0,0,2,4096,76.3957
0,0,2,8192,125.496
0,0,2,16384,212.75
0,0,2,32768,383.386
0,0,4,16,20.4373
0,0,4,32,20.5553
0,0,4,64,20.9287
0,0,4,128,24.609
0,0,4,256,31.9153
0,0,4,512,36.5667
0,0,4,1024,50.6677
0,0,4,2048,75.0737
0,0,4,4096,113.175
0,0,4,8192,189.005
0,0,4,16384,352.24
0,0,4,32768,679.722
0,0,8,16,21.0667
0,0,8,32,21.3767
0,0,8,64,22.0697
0,0,8,128,33.281
0,0,8,256,45.7073
0,0,8,512,55.809
0,0,8,1024,79.5107
0,0,8,2048,127.81
0,0,8,4096,202.659
0,0,8,8192,359.386
0,0,8,16384,676.863
0,0,8,32768,1317.43
0,0,16,16,28.94
0,0,16,32,29.5257
0,0,16,64,30.5287
0,0,16,128,41.59
0,0,16,256,54.7523
0,0,16,512,89.8147
0,0,16,1024,132.087
0,0,16,2048,214.467
0,0,16,4096,375.237
0,0,16,8192,695.38
0,0,16,16384,1324.51
0,0,16,32768,2579.7
0,0,32,16,44.427
0,0,32,32,44.95
0,0,32,64,46.6027
0,0,32,128,69.399
0,0,32,256,94.529
0,0,32,512,143.565
0,0,32,1024,244.537
0,0,32,2048,443.91
0,0,32,4096,840.865
0,0,32,8192,1645.85
0,0,32,16384,3227.6
0,0,32,32768,6454.57
0,0,64,16,68.7573
0,0,64,32,70.4113
0,0,64,64,72.3853
0,0,64,128,111.276
0,0,64,256,156.024
0,0,64,512,243.865
0,0,64,1024,420.262
0,0,64,2048,771.829
0,0,64,4096,1475.85
0,0,64,8192,2897.31
0,0,64,16384,5723.94
0,0,64,32768,11371.8
0,0,128,16,121.634
0,0,128,32,123.233
0,0,128,64,126.391
0,0,128,128,200.919
0,0,128,256,283.641
0,0,128,512,448.411
0,0,128,1024,778.154
0,0,128,2048,1437.13
0,0,128,4096,2754.45
0,0,128,8192,5386.38
0,0,128,16384,10682.7
0,0,128,32768,21217.3
0,0,256,16,226.446
0,0,256,32,229.795
0,0,256,64,239.097
0,0,256,128,385.637
0,0,256,256,545.49
0,0,256,512,867.008
0,0,256,1024,1506.1
0,0,256,2048,2774.82
0,0,256,4096,5314.53
0,0,256,8192,10423.4
0,0,256,16384,20628.1
16,0,0,0,14.7633
16,0,1,16,14.922
16,0,1,32,14.8913
16,0,1,64,14.9227
16,0,1,128,19.637
16,0,1,256,25.4933
16,0,1,512,37.441
16,0,1,1024,61.4933
16,0,1,2048,109.782
16,0,1,4096,205.592
16,0,1,8192,399.002
16,0,1,16384,785.429
16,0,1,32768,1556.97
16,0,2,16,22.7317
16,0,2,32,22.72
16,0,2,64,22.9017
16,0,2,128,28.9813
16,0,2,256,34.988
16,0,2,512,46.912
16,0,2,1024,70.839
16,0,2,2048,119.052
16,0,2,4096,215.021
16,0,2,8192,406.704
16,0,2,16384,791.029
16,0,2,32768,1562.66
16,0,4,16,22.997
16,0,4,32,22.9867
16,0,4,64,23.307
16,0,4,128,33.7283
16,0,4,256,45.9313
16,0,4,512,70.2087
16,0,4,1024,118.743
16,0,4,2048,215.896
16,0,4,4096,410.117
16,0,4,8192,798.4
16,0,4,16384,1572.54
16,0,4,32768,3119.32
16,0,8,16,38.3797
16,0,8,32,38.6887
16,0,8,64,39.147
16,0,8,128,60.5763
16,0,8,256,84.6943
16,0,8,512,132.386
16,0,8,1024,228.75
16,0,8,2048,422.012
16,0,8,4096,805.77
16,0,8,8192,1573.03
16,0,8,16384,3106.06
16,0,8,32768,6173.93
