prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,17.221
0,0,1,64,17.039
0,0,1,256,25.873
0,0,1,1024,27.7503
0,0,1,4096,34.6
0,0,1,16384,57.6153
0,0,1,40960,88.001
0,0,2,16,27.644
0,0,2,64,27.4107
0,0,2,256,33.4053
0,0,2,1024,35.3783
0,0,2,4096,48.8227
0,0,2,16384,72.2733
0,0,2,40960,113.925
0,0,4,16,27.8883
0,0,4,64,27.707
0,0,4,256,34.1193
0,0,4,1024,37.1707
0,0,4,4096,54.5293
0,0,4,16384,95.893
0,0,4,40960,171.109
0,0,8,16,28.2407
0,0,8,64,28.1663
0,0,8,256,34.4813
0,0,8,1024,43.113
0,0,8,4096,66.5737
0,0,8,16384,141.319
0,0,8,40960,286.161
0,0,16,16,28.678
0,0,16,64,28.871
0,0,16,256,35.686
0,0,16,1024,53.0347
0,0,16,4096,94.109
0,0,16,16384,236.633
0,0,16,40960,536.905
0,0,32,16,30.257
0,0,32,64,30.4597
0,0,32,256,44.659
0,0,32,1024,70.4127
0,0,32,4096,145.072
0,0,32,16384,439.857
0,0,32,40960,1023.17
0,0,64,16,34.161
0,0,64,64,35.4837
0,0,64,256,58.1433
0,0,64,1024,100.797
0,0,64,4096,241.673
0,0,64,16384,826.635
0,0,64,40960,1992
0,0,128,16,40.573
0,0,128,64,44.6587
0,0,128,256,77.1853
0,0,128,1024,175.077
0,0,128,4096,557.341
0,0,128,16384,2094.01
0,0,128,40960,5157.16
0,0,256,16,54.0557
0,0,256,64,59.55
0,0,256,256,112.601
0,0,256,1024,265.069
0,0,256,4096,889.072
0,0,256,16384,3394.93
0,0,256,40960,8405.61
16,0,0,0,16.6947
16,0,1,16,16.567
16,0,1,64,16.6423
16,0,1,256,23.458
16,0,1,1024,46.757
16,0,1,4096,140.409
16,0,1,16384,516.279
16,0,1,40960,1277.72
16,0,2,16,16.567
16,0,2,64,16.6093
16,0,2,256,23.7247
16,0,2,1024,47.365
16,0,2,4096,141.892
16,0,2,16384,520.385
16,0,2,40960,1281.85
16,0,4,16,16.9087
16,0,4,64,17.015
16,0,4,256,24.1627
16,0,4,1024,47.727
16,0,4,4096,142.756
16,0,4,16384,523.199
16,0,4,40960,1285.14
16,0,8,16,19.0853
16,0,8,64,19.436
16,0,8,256,32.5583
16,0,8,1024,68.1877
16,0,8,4096,211.007
16,0,8,16384,793.323
16,0,8,40960,1947.93
16,0,16,16,29.6237
16,0,16,64,29.944
16,0,16,256,48.6443
16,0,16,1024,108.586
16,0,16,4096,381.901
16,0,16,16384,1303.16
16,0,16,40960,3207.08
16,0,32,16,37.9773
16,0,32,64,39.0223
16,0,32,256,70.705
16,0,32,1024,165.274
16,0,32,4096,569.885
16,0,32,16384,2208.39
16,0,32,40960,5536.4
16,0,64,16,57.3067
16,0,64,64,58.7247
16,0,64,256,119.808
16,0,64,1024,308.346
16,0,64,4096,1153.48
16,0,64,16384,5300.08
16,0,64,40960,13905.4
16,0,128,16,100.605
16,0,128,64,102.6
16,0,128,256,226.578
16,0,128,1024,705.709
16,0,128,4096,2914.25
16,0,128,16384,11982.2
16,0,128,40960,29987.2
16,16,0,0,16.8007
16,16,1,16,16.8237
16,16,1,64,16.7583
16,16,1,256,23.479
16,16,1,1024,46.83
16,16,1,4096,140.267
16,16,1,16384,516.412
16,16,1,40960,1277.26
16,16,2,16,16.6837
16,16,2,64,16.8337
16,16,2,256,23.714
16,16,2,1024,47.47
16,16,2,4096,141.739
16,16,2,16384,522.353
16,16,2,40960,1280.52
16,16,4,16,17.154
16,16,4,64,17.206
16,16,4,256,24.1613
16,16,4,1024,47.726
16,16,4,4096,142.666
16,16,4,16384,522.575
16,16,4,40960,1285.46
16,16,8,16,19.0947
16,16,8,64,19.4147
16,16,8,256,32.5567
16,16,8,1024,68.2073
16,16,8,4096,210.832
16,16,8,16384,793.485
16,16,8,40960,1944.78
16,16,16,16,29.2283
16,16,16,64,29.8367
16,16,16,256,48.1313
16,16,16,1024,107.933
16,16,16,4096,379.141
16,16,16,16384,1381.23
16,16,16,40960,3203.42
16,16,32,16,37.9977
16,16,32,64,38.8397
16,16,32,256,70.564
16,16,32,1024,164.736
16,16,32,4096,552.144
16,16,32,16384,2136.99
16,16,32,40960,5545.6
16,16,64,16,57.4443
16,16,64,64,58.863
16,16,64,256,119.541
16,16,64,1024,311.422
16,16,64,4096,1148.47
16,16,64,16384,5342.87
16,16,64,40960,13945.1
16,16,128,16,100.367
16,16,128,64,102.608
16,16,128,256,226.776
16,16,128,1024,704.219
16,16,128,4096,2927.09
16,16,128,16384,11979.7
16,16,128,40960,30061.1
16,64,0,0,16.9937
16,64,1,16,17.0153
16,64,1,64,16.8557
16,64,1,256,23.484
16,64,1,1024,46.9033
16,64,1,4096,140.517
16,64,1,16384,516.751
16,64,1,40960,1280.5
16,64,2,16,16.7797
16,64,2,64,16.8753
16,64,2,256,23.6963
16,64,2,1024,47.4463
16,64,2,4096,141.91
16,64,2,16384,520.868
16,64,2,40960,1283.5
16,64,4,16,17.142
16,64,4,64,17.1843
16,64,4,256,24.176
16,64,4,1024,47.8933
16,64,4,4096,142.803
16,64,4,16384,523.731
16,64,4,40960,1286.92
16,64,8,16,19.3193
16,64,8,64,19.7353
16,64,8,256,32.8207
16,64,8,1024,68.0747
16,64,8,4096,210.83
16,64,8,16384,791.666
16,64,8,40960,1951.89
16,64,16,16,29.681
16,64,16,64,30.0557
16,64,16,256,48.3493
16,64,16,1024,110.231
16,64,16,4096,400.726
16,64,16,16384,1303.07
16,64,16,40960,3213.9
16,64,32,16,38.1867
16,64,32,64,38.8807
16,64,32,256,70.7063
16,64,32,1024,165.414
16,64,32,4096,553.711
16,64,32,16384,2138.09
16,64,32,40960,5516.71
16,64,64,16,57.5983
16,64,64,64,58.645
16,64,64,256,119.849
16,64,64,1024,308.873
16,64,64,4096,1149.75
16,64,64,16384,5317.79
16,64,64,40960,14007.5
16,64,128,16,100.645
16,64,128,64,102.8
16,64,128,256,227.85
16,64,128,1024,701.208
16,64,128,4096,2919.84
16,64,128,16384,11975.1
16,64,128,40960,30013.1
16,256,0,0,24.7893
16,256,1,16,23.5623
16,256,1,64,23.658
16,256,1,256,24.5007
16,256,1,1024,46.9203
16,256,1,4096,140.527
16,256,1,16384,516.689
16,256,1,40960,1278.98
16,256,2,16,23.7857
16,256,2,64,23.807
16,256,2,256,24.458
16,256,2,1024,47.5603
16,256,2,4096,142.051
16,256,2,16384,521.932
16,256,2,40960,1281.98
16,256,4,16,24.073
16,256,4,64,24.009
16,256,4,256,24.842
16,256,4,1024,47.7937
16,256,4,4096,142.838
16,256,4,16384,523.429
16,256,4,40960,1286.09
16,256,8,16,31.6497
16,256,8,64,32.0113
16,256,8,256,32.844
16,256,8,1024,68.153
16,256,8,4096,210.647
16,256,8,16384,791.473
16,256,8,40960,1948.01
16,256,16,16,35.81
16,256,16,64,36.9947
16,256,16,256,46.3737
16,256,16,1024,110.29
16,256,16,4096,383.738
16,256,16,16384,1377.21
16,256,16,40960,3215.07
16,256,32,16,45.3163
16,256,32,64,46.117
16,256,32,256,67.969
16,256,32,1024,169.336
16,256,32,4096,558.21
16,256,32,16384,2146.94
16,256,32,40960,5484.03
16,256,64,16,64.8847
16,256,64,64,65.5367
16,256,64,256,119.643
16,256,64,1024,307.937
16,256,64,4096,1159.38
16,256,64,16384,5315.47
16,256,64,40960,13942.1
16,256,128,16,106.635
16,256,128,64,108.715
16,256,128,256,228.397
16,256,128,1024,706.051
16,256,128,4096,2925.8
16,256,128,16384,12009.2
16,256,128,40960,30021
16,1024,0,0,47.7033
16,1024,1,16,46.9777
16,1024,1,64,46.9997
16,1024,1,256,46.9457
16,1024,1,1024,47.8633
16,1024,1,4096,140.635
16,1024,1,16384,516.659
16,1024,1,40960,1280.28
16,1024,2,16,47.2017
16,1024,2,64,47.244
16,1024,2,256,47.3087
16,1024,2,1024,47.8523
16,1024,2,4096,141.957
16,1024,2,16384,520.86
16,1024,2,40960,1282.25
16,1024,4,16,47.4577
16,1024,4,64,47.4467
16,1024,4,256,47.3187
16,1024,4,1024,48.1827
16,1024,4,4096,142.724
16,1024,4,16384,523.269
16,1024,4,40960,1286.1
16,1024,8,16,66.1283
16,1024,8,64,66.5443
16,1024,8,256,66.8113
16,1024,8,1024,68.4227
16,1024,8,4096,211.199
16,1024,8,16384,796.975
16,1024,8,40960,1950.65
16,1024,16,16,59.353
16,1024,16,64,59.268
16,1024,16,256,72.7747
16,1024,16,1024,104.793
16,1024,16,4096,401.025
16,1024,16,16384,1373.74
16,1024,16,40960,3220.83
16,1024,32,16,72.636
16,1024,32,64,68.4963
16,1024,32,256,90.763
16,1024,32,1024,163.409
16,1024,32,4096,572.39
16,1024,32,16384,2179.43
16,1024,32,40960,5792.22
16,1024,64,16,93.312
16,1024,64,64,89.4073
16,1024,64,256,140.768
16,1024,64,1024,308.486
16,1024,64,4096,1172.84
16,1024,64,16384,5363.51
16,1024,64,40960,13957.6
16,1024,128,16,131.069
16,1024,128,64,133.043
16,1024,128,256,247.393
16,1024,128,1024,703.106
16,1024,128,4096,2910.36
16,1024,128,16384,11993.1
16,1024,128,40960,30027.5
16,4096,0,0,141.384
16,4096,1,16,140.626
16,4096,1,64,140.446
16,4096,1,256,140.67
16,4096,1,1024,140.627
16,4096,1,4096,141.256
16,4096,1,16384,520.193
16,4096,1,40960,1279.93
16,4096,2,16,140.797
16,4096,2,64,140.818
16,4096,2,256,140.968
16,4096,2,1024,140.989
16,4096,2,4096,142.493
16,4096,2,16384,522.431
16,4096,2,40960,1282.2
16,4096,4,16,140.999
16,4096,4,64,140.957
16,4096,4,256,140.572
16,4096,4,1024,141.17
16,4096,4,4096,143.325
16,4096,4,16384,523.956
16,4096,4,40960,1286.46
16,4096,8,16,207.156
16,4096,8,64,207.817
16,4096,8,256,208.052
16,4096,8,1024,208.18
16,4096,8,4096,211.914
16,4096,8,16384,794.225
16,4096,8,40960,1961.05
16,4096,16,16,151.038
16,4096,16,64,172.738
16,4096,16,256,162.399
16,4096,16,1024,196.006
16,4096,16,4096,402.308
16,4096,16,16384,1368.67
16,4096,16,40960,3303.57
16,4096,32,16,181.645
16,4096,32,64,182.052
16,4096,32,256,186.511
16,4096,32,1024,254.715
16,4096,32,4096,553.588
16,4096,32,16384,2238.36
16,4096,32,40960,5824.29
16,4096,64,16,181.378
16,4096,64,64,210.941
16,4096,64,256,250.724
16,4096,64,1024,398.048
16,4096,64,4096,1146.51
16,4096,64,16384,5365.23
16,4096,64,40960,14028.9
16,4096,128,16,230.603
16,4096,128,64,238.263
16,4096,128,256,345.003
16,4096,128,1024,783.013
16,4096,128,4096,2938.09
16,4096,128,16384,12002.4
16,4096,128,40960,30062.1
16,16384,0,0,517.821
16,16384,1,16,517.524
16,16384,1,64,517.554
16,16384,1,256,517.607
