prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,14.0487
0,0,1,32,14.0483
0,0,1,64,14.2087
0,0,1,128,19.1577
0,0,1,256,19.4033
0,0,1,512,19.8623
0,0,1,1024,20.6837
0,0,1,2048,22.2517
0,0,1,4096,25.3133
0,0,1,8192,31.9467
0,0,1,16384,38.037
0,0,1,32768,69.2053
0,0,2,16,14.1127
0,0,2,32,14.198
0,0,2,64,14.2513
0,0,2,128,19.2433
0,0,2,256,19.489
0,0,2,512,19.9583
0,0,2,1024,20.811
0,0,2,2048,22.9983
0,0,2,4096,27.02
0,0,2,8192,41.5787
0,0,2,16384,55.0823
0,0,2,32768,89.4083
0,0,4,16,14.1223
0,0,4,32,14.0913
0,0,4,64,14.22
0,0,4,128,19.3613
0,0,4,256,19.5107
0,0,4,512,20.172
0,0,4,1024,21.6233
0,0,4,2048,24.652
0,0,4,4096,36.6953
0,0,4,8192,51.328
0,0,4,16384,80.683
0,0,4,32768,130.485
0,0,8,16,14.1657
0,0,8,32,14.1983
0,0,8,64,14.2943
0,0,8,128,19.5423
0,0,8,256,19.8833
0,0,8,512,21.0897
0,0,8,1024,22.955
0,0,8,2048,34.53
0,0,8,4096,48.621
0,0,8,8192,76.1063
0,0,8,16384,125.814
0,0,8,32768,213.355
0,0,16,16,14.1447
0,0,16,32,14.1977
0,0,16,64,14.294
0,0,16,128,19.7667
0,0,16,256,20.6193
0,0,16,512,22.4873
0,0,16,1024,33.2603
0,0,16,2048,47.17
0,0,16,4096,73.9553
0,0,16,8192,123.851
0,0,16,16384,210.657
0,0,16,32768,385.429
0,0,32,16,14.3587
0,0,32,32,14.54
0,0,32,64,14.8277
0,0,32,128,20.6297
0,0,32,256,27.9587
0,0,32,512,32.9187
0,0,32,1024,47.4797
0,0,32,2048,72.537
0,0,32,4096,111.771
0,0,32,8192,186.922
0,0,32,16384,351.831
0,0,32,32768,678.336
0,0,64,16,14.827
0,0,64,32,15.1253
0,0,64,64,15.6917
0,0,64,128,29.602
0,0,64,256,41.613
0,0,64,512,53.3473
0,0,64,1024,77.1877
0,0,64,2048,126.193
0,0,64,4096,204
0,0,64,8192,358.122
0,0,64,16384,684.717
0,0,64,32768,1336.28
0,0,128,16,23.2543
0,0,128,32,23.6167
0,0,128,64,24.983
0,0,128,128,35.5423
0,0,128,256,49.614
0,0,128,512,88.879
0,0,128,1024,131.601
0,0,128,2048,218.017
0,0,128,4096,380.83
0,0,128,8192,696.576
0,0,128,16384,1345.52
0,0,128,32768,2645.49
0,0,256,16,39.4797
0,0,256,32,39.8307
0,0,256,64,40.951
0,0,256,128,63.054
0,0,256,256,89.05
0,0,256,512,140.392
0,0,256,1024,240.215
0,0,256,2048,442.167
0,0,256,4096,840.544
0,0,256,8192,1635.49
0,0,256,16384,3237.22
0,0,256,32768,6429.64
16,0,0,0,14.2723
16,0,1,16,14.251
16,0,1,32,14.2413
16,0,1,64,14.1663
16,0,1,128,19.3507
16,0,1,256,25.2703
16,0,1,512,37.2073
16,0,1,1024,61.358
16,0,1,2048,109.723
16,0,1,4096,206.784
16,0,1,8192,400.021
16,0,1,16384,786.404
16,0,1,32768,1561.24
16,0,2,16,14.1233
16,0,2,32,14.1237
16,0,2,64,14.1873
16,0,2,128,19.2863
16,0,2,256,25.1957
16,0,2,512,37.0263
16,0,2,1024,61.134
16,0,2,2048,109.488
16,0,2,4096,206.496
16,0,2,8192,399.915
16,0,2,16384,786.446
16,0,2,32768,1559.87
16,0,4,16,13.9633
16,0,4,32,13.9097
16,0,4,64,13.942
16,0,4,128,19.0837
16,0,4,256,25.0577
16,0,4,512,36.973
16,0,4,1024,61.1657
16,0,4,2048,109.563
16,0,4,4096,206.549
16,0,4,8192,399.083
16,0,4,16384,785.485
16,0,4,32768,1561.17
16,0,8,16,13.7607
16,0,8,32,13.8993
16,0,8,64,13.9317
16,0,8,128,19.1903
16,0,8,256,25.2063
16,0,8,512,37.143
16,0,8,1024,61.7847
16,0,8,2048,110.501
16,0,8,4096,207.564
16,0,8,8192,401.503
16,0,8,16384,789.177
16,0,8,32768,1561.72
16,0,16,16,14.2717
16,0,16,32,14.229
16,0,16,64,14.2183
16,0,16,128,19.3557
16,0,16,256,25.3787
16,0,16,512,37.5287
16,0,16,1024,62.5763
16,0,16,2048,111.457
16,0,16,4096,208.898
16,0,16,8192,403.466
16,0,16,16384,790.574
16,0,16,32768,1568.8
16,0,32,16,22.788
16,0,32,32,23.033
16,0,32,64,23.2253
16,0,32,128,33.9793
16,0,32,256,46.291
16,0,32,512,70.6673
16,0,32,1024,120.231
16,0,32,2048,217.546
16,0,32,4096,411.261
16,0,32,8192,800.244
16,0,32,16384,1577.1
16,0,32,32768,3131.84
16,0,64,16,38.7127
16,0,64,32,38.9263
16,0,64,64,39.492
16,0,64,128,61.161
16,0,64,256,86.168
16,0,64,512,134.709
16,0,64,1024,233.882
16,0,64,2048,428.966
16,0,64,4096,819.894
16,0,64,8192,1601.11
16,0,64,16384,3165.59
16,0,64,32768,6297.31
16,0,128,16,62.612
16,0,128,32,63.2423
16,0,128,64,64.617
16,0,128,128,105.698
16,0,128,256,150.074
16,0,128,512,238.805
16,0,128,1024,414.882
16,0,128,2048,763.7
16,0,128,4096,1465.45
16,0,128,8192,2868.45
16,0,128,16384,5673.9
16,0,128,32768,11332.1
16,16,0,0,14.6897
16,16,1,16,14.412
16,16,1,32,14.4223
16,16,1,64,14.5817
16,16,1,128,19.2833
16,16,1,256,25.222
16,16,1,512,37.192
16,16,1,1024,61.3903
16,16,1,2048,109.755
16,16,1,4096,206.441
16,16,1,8192,399.69
16,16,1,16384,786.211
16,16,1,32768,1557.18
16,16,2,16,14.3483
16,16,2,32,14.3913
16,16,2,64,14.508
16,16,2,128,19.3267
16,16,2,256,25.169
16,16,2,512,37.0643
16,16,2,1024,61.21
16,16,2,2048,109.564
16,16,2,4096,206.421
16,16,2,8192,398.88
16,16,2,16384,785.698
16,16,2,32768,1558.21
16,16,4,16,14.2523
16,16,4,32,14.2527
16,16,4,64,14.2633
16,16,4,128,19.0387
16,16,4,256,24.998
16,16,4,512,36.9907
16,16,4,1024,61.0933
16,16,4,2048,109.416
16,16,4,4096,206.169
16,16,4,8192,398.912
16,16,4,16384,784.302
16,16,4,32768,1558.97
16,16,8,16,13.9433
16,16,8,32,14.125
16,16,8,64,14.231
16,16,8,128,19.1563
16,16,8,256,25.1583
16,16,8,512,37.1727
16,16,8,1024,61.808
16,16,8,2048,110.516
16,16,8,4096,207.492
16,16,8,8192,401.632
16,16,8,16384,789.593
16,16,8,32768,1563
16,16,16,16,14.423
16,16,16,32,14.477
