layer,tokens,time_us
act_fn,1,2.35733
act_fn,2,2.18667
act_fn,3,2.19833
act_fn,4,2.19733
act_fn,5,2.21867
act_fn,6,2.22967
act_fn,7,2.22967
act_fn,8,2.24
act_fn,9,2.21867
act_fn,10,2.20867
act_fn,11,2.24
act_fn,12,2.24
act_fn,13,2.24
act_fn,14,2.24033
act_fn,15,2.25033
act_fn,16,2.208
act_fn,20,2.22967
act_fn,24,2.251
act_fn,28,2.261
act_fn,32,2.283
act_fn,36,2.26167
act_fn,40,2.28267
act_fn,44,2.29333
act_fn,48,2.31567
act_fn,52,2.35767
act_fn,56,2.40033
act_fn,60,2.48533
act_fn,64,2.48533
act_fn,80,2.60267
act_fn,96,2.592
act_fn,112,2.645
act_fn,128,2.699
act_fn,144,2.74167
act_fn,160,2.784
act_fn,176,2.966
act_fn,192,3.06133
act_fn,208,3.18933
act_fn,224,3.179
act_fn,240,3.23233
act_fn,256,3.371
act_fn,272,3.424
act_fn,288,3.467
act_fn,304,3.48767
act_fn,320,3.49867
act_fn,336,3.595
act_fn,352,3.70167
act_fn,368,3.84
act_fn,384,3.819
act_fn,400,5.056
act_fn,416,5.12
act_fn,432,5.39733
act_fn,448,5.39767
act_fn,464,5.47233
act_fn,480,5.63233
act_fn,496,5.58933
act_fn,512,5.69667
act_fn,528,4.44833
act_fn,544,4.544
act_fn,560,4.544
act_fn,576,4.608
act_fn,592,4.88567
act_fn,608,4.93867
act_fn,624,4.95
act_fn,640,5.68567
act_fn,656,5.056
act_fn,672,5.37633
act_fn,688,5.408
act_fn,704,5.398
act_fn,720,5.36533
act_fn,736,5.568
act_fn,752,5.87733
act_fn,768,6.00567
act_fn,784,7.11533
act_fn,800,7.28567
act_fn,816,7.36067
act_fn,832,7.37167
act_fn,848,8.49133
act_fn,864,8.56633
act_fn,880,8.74667
act_fn,896,8.907
act_fn,912,8.971
act_fn,928,9.078
act_fn,944,9.13167
act_fn,960,9.20533
act_fn,976,9.035
act_fn,992,9.22733
act_fn,1008,9.67533
act_fn,1024,9.90967
act_fn,1040,9.931
act_fn,1056,10.1237
act_fn,1072,10.2407
act_fn,1088,10.39
act_fn,1104,10.87
act_fn,1120,10.8913
act_fn,1136,11.094
act_fn,1152,11.4037
act_fn,1168,11.329
act_fn,1184,11.6487
act_fn,1200,11.606
act_fn,1216,11.9797
act_fn,1232,12.0327
act_fn,1248,12.0433
act_fn,1264,12.2357
act_fn,1280,12.769
act_fn,1296,12.9397
act_fn,1312,13.377
act_fn,1328,13.6433
act_fn,1344,13.9957
act_fn,1360,14.3903
act_fn,1376,14.401
act_fn,1392,14.5077
act_fn,1408,15.0407
act_fn,1424,15.254
act_fn,1440,15.5423
act_fn,1456,15.7877
act_fn,1472,15.9153
act_fn,1488,16.0863
act_fn,1504,16.3417
act_fn,1520,16.556
act_fn,1536,16.7047
act_fn,1552,17.035
act_fn,1568,17.1313
act_fn,1584,17.441
act_fn,1600,17.6013
