pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=16,sr<=15%,kvB<=16k,kp<=20k,-0.0396,4
16,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.2426,4
16,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.2077,4
16,n<=16,sr<=15%,kvB<=16k,kp<=512,0.2575,4
16,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.1547,4
16,n<=16,sr<=15%,kvB<=16k,kp=0,0.2823,4
16,n<=16,sr<=15%,kvB<=1k,kp<=16k,0.4314,3
16,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0754,4
16,n<=16,sr<=15%,kvB<=1k,kp<=20k,-0.8379,2
16,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.1338,4
16,n<=16,sr<=15%,kvB<=1k,kp<=4k,-0.2567,4
16,n<=16,sr<=15%,kvB<=1k,kp<=512,0.238,4
16,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.6085,4
16,n<=16,sr<=15%,kvB<=1k,kp=0,0.2733,4
16,n<=16,sr<=15%,kvB<=32k,kp<=16k,0.174,2
16,n<=16,sr<=15%,kvB<=32k,kp<=1k,0.2433,2
16,n<=16,sr<=15%,kvB<=32k,kp<=20k,0.1089,2
16,n<=16,sr<=15%,kvB<=32k,kp<=2k,0.2083,2
16,n<=16,sr<=15%,kvB<=32k,kp<=4k,0.2211,2
16,n<=16,sr<=15%,kvB<=32k,kp<=512,0.2266,2
16,n<=16,sr<=15%,kvB<=32k,kp<=8k,0.203,2
16,n<=16,sr<=15%,kvB<=32k,kp=0,0.2578,2
16,n<=16,sr<=15%,kvB<=4k,kp<=16k,-0.0888,4
16,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.2671,4
16,n<=16,sr<=15%,kvB<=4k,kp<=20k,-0.3553,4
16,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.172,4
16,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0955,4
16,n<=16,sr<=15%,kvB<=4k,kp<=512,0.2452,4
16,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.0849,4
16,n<=16,sr<=15%,kvB<=4k,kp=0,0.2549,4
16,n<=16,sr<=40%,kvB<=16k,kp<=16k,0.0161,4
16,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.2407,4
16,n<=16,sr<=40%,kvB<=16k,kp<=20k,0.0015,4
16,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.2535,4
16,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.236,4
16,n<=16,sr<=40%,kvB<=16k,kp<=512,0.2836,4
16,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.1889,4
16,n<=16,sr<=40%,kvB<=16k,kp=0,0.2786,4
16,n<=16,sr<=40%,kvB<=1k,kp<=16k,0.5463,3
16,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.12,4
16,n<=16,sr<=40%,kvB<=1k,kp<=20k,0.3526,3
16,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.1033,4
16,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.0739,4
16,n<=16,sr<=40%,kvB<=1k,kp<=512,0.2123,4
16,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.357,3
16,n<=16,sr<=40%,kvB<=1k,kp=0,0.3262,4
16,n<=16,sr<=40%,kvB<=32k,kp<=16k,0.1941,2
16,n<=16,sr<=40%,kvB<=32k,kp<=1k,0.2099,2
16,n<=16,sr<=40%,kvB<=32k,kp<=20k,0.1449,2
16,n<=16,sr<=40%,kvB<=32k,kp<=2k,0.2489,2
16,n<=16,sr<=40%,kvB<=32k,kp<=4k,0.2169,2
16,n<=16,sr<=40%,kvB<=32k,kp<=512,0.2668,2
16,n<=16,sr<=40%,kvB<=32k,kp<=8k,0.1939,2
16,n<=16,sr<=40%,kvB<=32k,kp=0,0.2929,2
16,n<=16,sr<=40%,kvB<=4k,kp<=16k,0.3008,4
16,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.262,4
16,n<=16,sr<=40%,kvB<=4k,kp<=20k,-0.0922,3
16,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.2159,4
16,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.0519,4
16,n<=16,sr<=40%,kvB<=4k,kp<=512,0.2693,4
16,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.1034,4
16,n<=16,sr<=40%,kvB<=4k,kp=0,0.2876,4
16,n<=16,sr<=70%,kvB<=16k,kp<=16k,0.0898,2
16,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.3634,2
16,n<=16,sr<=70%,kvB<=16k,kp<=20k,-0.0279,2
16,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.3253,2
16,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.2715,2
16,n<=16,sr<=70%,kvB<=16k,kp<=512,0.3656,2
16,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.2173,2
16,n<=16,sr<=70%,kvB<=16k,kp=0,0.3442,2
16,n<=16,sr<=70%,kvB<=1k,kp<=16k,-0.4207,2
16,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.0813,2
16,n<=16,sr<=70%,kvB<=1k,kp<=20k,0.0349,2
16,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.2267,2
16,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.0942,1
16,n<=16,sr<=70%,kvB<=1k,kp<=512,0.243,2
16,n<=16,sr<=70%,kvB<=1k,kp<=8k,-0.1235,2
16,n<=16,sr<=70%,kvB<=1k,kp=0,0.3405,2
16,n<=16,sr<=70%,kvB<=32k,kp<=16k,0.1836,1
16,n<=16,sr<=70%,kvB<=32k,kp<=1k,0.358,1
16,n<=16,sr<=70%,kvB<=32k,kp<=20k,0.2904,1
16,n<=16,sr<=70%,kvB<=32k,kp<=2k,0.3839,1
16,n<=16,sr<=70%,kvB<=32k,kp<=4k,0.2578,1
16,n<=16,sr<=70%,kvB<=32k,kp<=512,0.3614,1
16,n<=16,sr<=70%,kvB<=32k,kp<=8k,0.2064,1
16,n<=16,sr<=70%,kvB<=32k,kp=0,0.398,1
16,n<=16,sr<=70%,kvB<=4k,kp<=16k,0.3167,2
16,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.2515,2
16,n<=16,sr<=70%,kvB<=4k,kp<=20k,0.1588,1
16,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.262,2
16,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.005,2
16,n<=16,sr<=70%,kvB<=4k,kp<=512,0.2922,2
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.0489,2
16,n<=16,sr<=70%,kvB<=4k,kp=0,0.3187,2
16,n<=16,sr>70%,kvB<=16k,kp<=16k,0.1448,4
