pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=16,sr<=70%,kvB<=32k,kp<=512,0.0061,1
16,n<=16,sr<=70%,kvB<=32k,kp<=8k,0.3323,1
16,n<=16,sr<=70%,kvB<=32k,kp=0,0.0,1
16,n<=16,sr<=70%,kvB<=4k,kp<=20k,-0.1971,1
16,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.1206,1
16,n<=16,sr<=70%,kvB<=4k,kp<=512,0.4145,1
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.1988,1
16,n<=16,sr<=70%,kvB<=4k,kp=0,0.0895,1
16,n<=16,sr>70%,kvB<=16k,kp<=20k,0.9548,2
16,n<=16,sr>70%,kvB<=16k,kp<=2k,0.9964,2
16,n<=16,sr>70%,kvB<=16k,kp<=512,1.017,2
16,n<=16,sr>70%,kvB<=16k,kp<=8k,0.9887,2
16,n<=16,sr>70%,kvB<=16k,kp=0,1.0011,2
16,n<=16,sr>70%,kvB<=1k,kp<=20k,0.2401,2
16,n<=16,sr>70%,kvB<=1k,kp<=2k,0.6122,2
16,n<=16,sr>70%,kvB<=1k,kp<=512,0.725,2
16,n<=16,sr>70%,kvB<=1k,kp<=8k,0.6295,2
16,n<=16,sr>70%,kvB<=1k,kp=0,0.8963,2
16,n<=16,sr>70%,kvB<=32k,kp<=20k,1.0078,2
16,n<=16,sr>70%,kvB<=32k,kp<=2k,1.0073,2
16,n<=16,sr>70%,kvB<=32k,kp<=512,0.9937,2
16,n<=16,sr>70%,kvB<=32k,kp<=8k,1.0062,2
16,n<=16,sr>70%,kvB<=32k,kp=0,0.999,2
16,n<=16,sr>70%,kvB<=4k,kp<=20k,0.6459,2
16,n<=16,sr>70%,kvB<=4k,kp<=2k,0.9057,2
16,n<=16,sr>70%,kvB<=4k,kp<=512,0.9485,2
16,n<=16,sr>70%,kvB<=4k,kp<=8k,0.8462,2
16,n<=16,sr>70%,kvB<=4k,kp=0,0.9597,2
16,n<=2,sr<=70%,kvB<=16k,kp<=20k,-28.4063,1
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,1.0026,1
16,n<=2,sr<=70%,kvB<=16k,kp<=512,0.997,1
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,2.2769,1
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.9986,1
16,n<=2,sr<=70%,kvB<=1k,kp<=20k,0.3549,1
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.2089,1
16,n<=2,sr<=70%,kvB<=1k,kp<=512,-0.0308,1
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.998,1
16,n<=2,sr<=70%,kvB<=32k,kp<=20k,0.9944,1
16,n<=2,sr<=70%,kvB<=32k,kp<=2k,0.9918,1
16,n<=2,sr<=70%,kvB<=32k,kp<=512,1.0026,1
16,n<=2,sr<=70%,kvB<=32k,kp<=8k,0.9974,1
16,n<=2,sr<=70%,kvB<=32k,kp=0,0.9994,1
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.0572,1
16,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9997,1
16,n<=2,sr<=70%,kvB<=4k,kp<=8k,1.3413,1
16,n<=2,sr<=70%,kvB<=4k,kp=0,0.9908,1
16,n<=32,sr<=15%,kvB<=16k,kp<=20k,0.1026,3
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.1741,3
16,n<=32,sr<=15%,kvB<=16k,kp<=512,0.1515,3
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0583,3
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.1407,3
16,n<=32,sr<=15%,kvB<=1k,kp<=20k,0.2624,3
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.3278,3
16,n<=32,sr<=15%,kvB<=1k,kp<=512,0.1742,3
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.303,3
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.1589,3
16,n<=32,sr<=15%,kvB<=32k,kp<=20k,0.1703,3
16,n<=32,sr<=15%,kvB<=32k,kp<=2k,0.1487,3
16,n<=32,sr<=15%,kvB<=32k,kp<=512,0.143,3
16,n<=32,sr<=15%,kvB<=32k,kp<=8k,0.1718,3
16,n<=32,sr<=15%,kvB<=32k,kp=0,0.1418,3
16,n<=32,sr<=15%,kvB<=4k,kp<=20k,0.1574,3
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0898,3
16,n<=32,sr<=15%,kvB<=4k,kp<=512,0.1973,3
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.1503,3
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.1653,3
16,n<=32,sr<=40%,kvB<=16k,kp<=20k,0.1412,1
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.1014,1
16,n<=32,sr<=40%,kvB<=16k,kp<=512,0.1025,1
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.0831,1
16,n<=32,sr<=40%,kvB<=16k,kp=0,0.1,1
16,n<=32,sr<=40%,kvB<=1k,kp<=20k,0.2654,1
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.3801,1
16,n<=32,sr<=40%,kvB<=1k,kp<=512,0.2076,1
16,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.3743,1
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.2268,1
16,n<=32,sr<=40%,kvB<=32k,kp<=20k,0.1125,1
16,n<=32,sr<=40%,kvB<=32k,kp<=2k,0.1114,1
16,n<=32,sr<=40%,kvB<=32k,kp<=512,0.111,1
16,n<=32,sr<=40%,kvB<=32k,kp<=8k,0.1104,1
16,n<=32,sr<=40%,kvB<=32k,kp=0,0.1103,1
16,n<=32,sr<=40%,kvB<=4k,kp<=20k,0.2125,1
16,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.1232,1
16,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0329,1
16,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.2199,1
16,n<=32,sr<=40%,kvB<=4k,kp=0,0.0331,1
16,n<=32,sr<=5%,kvB<=16k,kp<=20k,0.1509,1
16,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.1395,1
16,n<=32,sr<=5%,kvB<=16k,kp<=512,0.1367,1
16,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0907,1
16,n<=32,sr<=5%,kvB<=16k,kp=0,0.1395,1
16,n<=32,sr<=5%,kvB<=1k,kp<=20k,0.0401,1
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0487,1
16,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0224,1
16,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0225,1
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.0587,1
16,n<=32,sr<=5%,kvB<=32k,kp<=20k,0.1583,1
16,n<=32,sr<=5%,kvB<=32k,kp<=2k,0.1384,1
16,n<=32,sr<=5%,kvB<=32k,kp<=512,0.1377,1
16,n<=32,sr<=5%,kvB<=32k,kp<=8k,0.1366,1
16,n<=32,sr<=5%,kvB<=32k,kp=0,0.1392,1
16,n<=32,sr<=5%,kvB<=4k,kp<=20k,0.1884,1
16,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.1147,1
16,n<=32,sr<=5%,kvB<=4k,kp<=512,0.1309,1
16,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.1893,1
16,n<=32,sr<=5%,kvB<=4k,kp=0,0.132,1
16,n<=32,sr<=70%,kvB<=16k,kp<=20k,0.0067,1
16,n<=32,sr<=70%,kvB<=16k,kp<=2k,-0.1655,1
16,n<=32,sr<=70%,kvB<=16k,kp<=512,-0.1706,1
16,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.0042,1
16,n<=32,sr<=70%,kvB<=16k,kp=0,-0.1663,1
16,n<=32,sr<=70%,kvB<=1k,kp<=20k,0.582,1
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.5935,1
16,n<=32,sr<=70%,kvB<=1k,kp<=512,0.2064,1
16,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.5864,1
16,n<=32,sr<=70%,kvB<=1k,kp=0,0.1244,1
