prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,512,4,256,38.048
16,512,4,512,38.4647
16,512,4,1024,62.1123
16,512,4,2048,110.656
16,512,8,16,37.7493
16,512,8,32,37.6537
16,512,8,64,37.7597
16,512,8,128,37.739
16,512,8,256,37.8243
16,512,8,512,38.3577
16,512,8,1024,61.8773
16,512,8,2048,110.73
16,512,16,16,37.674
16,512,16,32,37.728
16,512,16,64,37.7067
16,512,16,128,37.824
16,512,16,256,37.8563
16,512,16,512,38.198
16,512,16,1024,63.0293
16,512,16,2048,111.585
16,512,32,16,37.973
16,512,32,32,37.9733
16,512,32,64,37.8347
16,512,32,128,38.144
16,512,32,256,39.488
16,512,32,512,40.2987
16,512,32,1024,64.8423
16,512,32,2048,113.824
16,512,64,16,38.2397
16,512,64,32,38.358
16,512,64,64,38.421
16,512,64,128,40.373
16,512,64,256,49.024
16,512,64,512,73.5363
16,512,64,1024,124.235
16,512,64,2048,224.16
16,512,128,16,47.2103
16,512,128,32,47.307
16,512,128,64,47.3067
16,512,128,128,64.2663
16,512,128,256,89.7177
16,512,128,512,140.405
16,512,128,1024,240.011
16,512,128,2048,443.392
16,512,256,16,65.7927
16,512,256,32,66.4643
16,512,256,64,68.715
16,512,256,128,108.822
16,512,256,256,152.885
16,512,256,512,241.142
16,512,256,1024,416.885
16,512,256,2048,775.371
16,512,512,16,117.942
16,512,512,32,120.886
16,512,512,64,123.147
16,512,512,128,197.824
16,512,512,256,279.52
16,512,512,512,445.397
16,512,512,1024,774.401
16,512,512,2048,1438.7
16,1024,0,0,62.8797
16,1024,1,16,62.5493
16,1024,1,32,62.6557
16,1024,1,64,62.6987
16,1024,1,128,62.6243
16,1024,1,256,62.6353
16,1024,1,512,62.71
16,1024,1,1024,62.8593
16,1024,1,2048,110.581
16,1024,2,16,62.5603
16,1024,2,32,62.528
16,1024,2,64,62.5173
16,1024,2,128,62.538
16,1024,2,256,62.5387
16,1024,2,512,62.6347
16,1024,2,1024,62.7307
16,1024,2,2048,110.538
16,1024,4,16,62.6137
16,1024,4,32,62.6453
16,1024,4,64,62.1973
16,1024,4,128,62.805
16,1024,4,256,62.8053
16,1024,4,512,62.9007
16,1024,4,1024,62.816
16,1024,4,2048,110.475
16,1024,8,16,61.7283
16,1024,8,32,61.835
16,1024,8,64,61.9843
16,1024,8,128,62.006
16,1024,8,256,62.0377
16,1024,8,512,62.6877
16,1024,8,1024,62.7303
16,1024,8,2048,110.507
16,1024,16,16,62.0903
16,1024,16,32,62.08
16,1024,16,64,61.888
16,1024,16,128,61.9843
16,1024,16,256,62.133
16,1024,16,512,62.5707
16,1024,16,1024,63.1677
16,1024,16,2048,111.659
16,1024,32,16,62.2183
16,1024,32,32,62.1863
16,1024,32,64,62.2927
16,1024,32,128,62.507
16,1024,32,256,64.5767
16,1024,32,512,64.6933
16,1024,32,1024,64.896
16,1024,32,2048,113.835
16,1024,64,16,62.581
16,1024,64,32,62.6453
16,1024,64,64,63.0723
16,1024,64,128,64.5443
16,1024,64,256,65.675
16,1024,64,512,74.5283
16,1024,64,1024,124.235
16,1024,64,2048,223.905
16,1024,128,16,70.8803
16,1024,128,32,70.944
16,1024,128,64,71.0077
16,1024,128,128,77.355
16,1024,128,256,89.91
16,1024,128,512,140
16,1024,128,1024,239.329
16,1024,128,2048,442.113
16,1024,256,16,88.416
16,1024,256,32,88.8643
16,1024,256,64,89.9523
16,1024,256,128,109.067
16,1024,256,256,153.152
16,1024,256,512,241.462
16,1024,256,1024,416.267
16,1024,256,2048,770.689
16,1024,512,16,118.379
16,1024,512,32,121.461
16,1024,512,64,124.309
16,1024,512,128,198.07
16,1024,512,256,279.872
16,1024,512,512,443.83
16,1024,512,1024,770.422
16,1024,512,2048,1431.28
16,2048,0,0,111.157
16,2048,1,16,111.35
16,2048,1,32,111.456
16,2048,1,64,111.2
16,2048,1,128,111.275
16,2048,1,256,110.923
16,2048,1,512,111.233
16,2048,1,1024,111.115
16,2048,1,2048,111.339
16,2048,2,16,111.147
16,2048,2,32,111.317
16,2048,2,64,111.456
16,2048,2,128,111.573
16,2048,2,256,111.211
16,2048,2,512,111.36
16,2048,2,1024,111.435
16,2048,2,2048,111.382
16,2048,4,16,111.531
16,2048,4,32,111.381
16,2048,4,64,111.072
16,2048,4,128,111.404
16,2048,4,256,111.488
16,2048,4,512,111.371
16,2048,4,1024,111.317
16,2048,4,2048,111.616
16,2048,8,16,110.763
16,2048,8,32,110.699
16,2048,8,64,110.645
16,2048,8,128,110.603
16,2048,8,256,110.56
16,2048,8,512,110.4
16,2048,8,1024,110.838
16,2048,8,2048,110.891
16,2048,16,16,110.56
16,2048,16,32,110.784
16,2048,16,64,110.678
16,2048,16,128,110.784
16,2048,16,256,110.742
16,2048,16,512,110.89
16,2048,16,1024,111.243
16,2048,16,2048,111.765
16,2048,32,16,111.008
16,2048,32,32,110.933
16,2048,32,64,110.517
16,2048,32,128,111.435
16,2048,32,256,113.056
16,2048,32,512,113.163
16,2048,32,1024,113.099
16,2048,32,2048,113.888
16,2048,64,16,111.382
16,2048,64,32,111.552
16,2048,64,64,111.84
16,2048,64,128,113.259
16,2048,64,256,113.589
16,2048,64,512,114.624
16,2048,64,1024,124.661
16,2048,64,2048,224.789
16,2048,128,16,118.369
16,2048,128,32,118.582
16,2048,128,64,118.368
16,2048,128,128,124.406
16,2048,128,256,132.501
16,2048,128,512,147.818
16,2048,128,1024,239.723
16,2048,128,2048,442.251
16,2048,256,16,135.701
16,2048,256,32,135.925
16,2048,256,64,137.28
16,2048,256,128,155.787
16,2048,256,256,177.75
16,2048,256,512,241.92
16,2048,256,1024,417.537
16,2048,256,2048,776.343
16,2048,512,16,163.286
16,2048,512,32,163.99
16,2048,512,64,167.318
16,2048,512,128,203.04
16,2048,512,256,280.481
16,2048,512,512,445.43
16,2048,512,1024,772.909
16,2048,512,2048,1433.24
32,0,0,0,15.115
32,0,1,16,15.051
32,0,1,32,15.0183
32,0,1,64,15.029
32,0,1,128,19.9683
32,0,1,256,25.984
32,0,1,512,37.8877
32,0,1,1024,62.1437
32,0,1,2048,110.282
32,0,2,16,15.0507
32,0,2,32,15.072
32,0,2,64,15.1367
32,0,2,128,19.893
32,0,2,256,26.0803
32,0,2,512,37.952
32,0,2,1024,62.1443
32,0,2,2048,110.656
32,0,4,16,14.859
32,0,4,32,14.902
32,0,4,64,15.0083
32,0,4,128,19.893
32,0,4,256,25.7927
32,0,4,512,37.76
32,0,4,1024,62.027
32,0,4,2048,110.347
32,0,8,16,14.677
32,0,8,32,14.6557
32,0,8,64,14.88
32,0,8,128,19.669
32,0,8,256,25.7387
32,0,8,512,37.5467
32,0,8,1024,62.3463
32,0,8,2048,110.688
32,0,16,16,14.8053
32,0,16,32,14.869
32,0,16,64,14.976
32,0,16,128,19.9047
32,0,16,256,25.93
32,0,16,512,38.0797
32,0,16,1024,62.9447
32,0,16,2048,111.776
32,0,32,16,14.88
32,0,32,32,15.0187
32,0,32,64,15.286
32,0,32,128,20.203
32,0,32,256,26.8797
32,0,32,512,40.6713
32,0,32,1024,64.8107
32,0,32,2048,113.76
32,0,64,16,23.4667
32,0,64,32,23.7657
32,0,64,64,24.501
32,0,64,128,35.445
32,0,64,256,48.2237
32,0,64,512,73.7603
32,0,64,1024,123.979
32,0,64,2048,223.562
32,0,128,16,39.798
32,0,128,32,40.3307
32,0,128,64,41.1733
32,0,128,128,63.2753
32,0,128,256,88.747
32,0,128,512,140.054
32,0,128,1024,239.489
32,0,128,2048,443.307
32,0,256,16,65.59
32,0,256,32,66.3463
32,0,256,64,68.32
32,0,256,128,107.467
32,0,256,256,151.691
32,0,256,512,241.067
32,0,256,1024,418.113
32,0,256,2048,774.786
32,0,512,16,117.995
32,0,512,32,120.843
32,0,512,64,122.954
32,0,512,128,196.384
32,0,512,256,278.625
32,0,512,512,444.161
32,0,512,1024,772.002
32,0,512,2048,1434.87
32,16,0,0,15.253
32,16,1,16,15.061
32,16,1,32,15.1897
32,16,1,64,15.232
32,16,1,128,19.9787
32,16,1,256,26.016
32,16,1,512,37.8667
32,16,1,1024,62.0047
32,16,1,2048,110.507
32,16,2,16,15.1473
32,16,2,32,15.2207
32,16,2,64,15.2103
32,16,2,128,20
32,16,2,256,26.0377
32,16,2,512,37.909
32,16,2,1024,62.2293
32,16,2,2048,110.571
32,16,4,16,14.8057
32,16,4,32,14.8483
32,16,4,64,15.05
32,16,4,128,19.9147
32,16,4,256,25.7707
32,16,4,512,37.685
32,16,4,1024,61.9627
32,16,4,2048,110.357
32,16,8,16,14.5703
32,16,8,32,14.6773
32,16,8,64,14.838
32,16,8,128,19.69
32,16,8,256,25.728
32,16,8,512,37.579
32,16,8,1024,62.3257
32,16,8,2048,110.816
32,16,16,16,14.827
32,16,16,32,14.8593
32,16,16,64,14.9657
32,16,16,128,19.851
32,16,16,256,25.9307
32,16,16,512,38.3037
32,16,16,1024,62.7417
32,16,16,2048,111.957
32,16,32,16,14.9233
32,16,32,32,14.987
32,16,32,64,15.3177
32,16,32,128,20.182
32,16,32,256,26.8907
32,16,32,512,40.4263
32,16,32,1024,64.8647
32,16,32,2048,114.006
32,16,64,16,23.488
32,16,64,32,23.8497
32,16,64,64,24.6293
32,16,64,128,35.253
32,16,64,256,48.459
32,16,64,512,73.9413
32,16,64,1024,123.595
32,16,64,2048,223.67
32,16,128,16,39.7337
32,16,128,32,40.0853
32,16,128,64,41.1953
32,16,128,128,63.0827
32,16,128,256,88.4703
32,16,128,512,139.51
32,16,128,1024,239.979
32,16,128,2048,442.881
32,16,256,16,65.4933
32,16,256,32,66.0477
32,16,256,64,68.4907
32,16,256,128,107.552
32,16,256,256,151.532
32,16,256,512,240.566
32,16,256,1024,418.7
32,16,256,2048,776.003
32,16,512,16,117.749
32,16,512,32,120.416
32,16,512,64,123.105
32,16,512,128,196.395
32,16,512,256,278.124
32,16,512,512,443.884
32,16,512,1024,770.648
32,16,512,2048,1438.58
32,32,0,0,15.2427
32,32,1,16,15.1043
32,32,1,32,15.0717
32,32,1,64,15.1147
32,32,1,128,19.9357
32,32,1,256,25.9943
32,32,1,512,37.867
32,32,1,1024,62.1863
32,32,1,2048,110.453
32,32,2,16,15.1363
32,32,2,32,15.0927
32,32,2,64,15.243
32,32,2,128,20.0213
32,32,2,256,26.0267
32,32,2,512,37.9417
32,32,2,1024,62.1233
32,32,2,2048,110.678
32,32,4,16,14.848
32,32,4,32,14.8803
32,32,4,64,14.9873
32,32,4,128,19.9367
32,32,4,256,25.8133
32,32,4,512,37.6857
32,32,4,1024,61.8567
32,32,4,2048,110.667
32,32,8,16,14.6123
32,32,8,32,14.7733
32,32,8,64,14.741
32,32,8,128,19.818
32,32,8,256,25.7063
32,32,8,512,37.5893
32,32,8,1024,62.2723
32,32,8,2048,110.454
32,32,16,16,14.8267
32,32,16,32,14.7943
32,32,16,64,15.019
32,32,16,128,19.904
32,32,16,256,25.9517
32,32,16,512,38.5067
32,32,16,1024,62.8913
32,32,16,2048,112.021
32,32,32,16,14.9337
32,32,32,32,14.943
32,32,32,64,15.3277
32,32,32,128,20.181
32,32,32,256,26.8697
32,32,32,512,40.555
32,32,32,1024,64.7257
32,32,32,2048,113.942
32,32,64,16,23.4133
32,32,64,32,23.744
32,32,64,64,24.469
32,32,64,128,35.7657
32,32,64,256,48.4483
32,32,64,512,74.112
32,32,64,1024,123.915
32,32,64,2048,223.98
32,32,128,16,39.755
32,32,128,32,40.1497
32,32,128,64,41.1733
32,32,128,128,63.2323
32,32,128,256,88.992
32,32,128,512,139.297
32,32,128,1024,239.713
32,32,128,2048,443.884
32,32,256,16,65.6003
32,32,256,32,66.4107
32,32,256,64,68.598
32,32,256,128,107.414
32,32,256,256,152.032
32,32,256,512,240.075
32,32,256,1024,417.292
32,32,256,2048,775.587
32,32,512,16,117.867
32,32,512,32,120.768
32,32,512,64,123.126
32,32,512,128,196.385
32,32,512,256,278.476
32,32,512,512,442.732
32,32,512,1024,770.328
32,32,512,2048,1437.09
32,64,0,0,15.349
32,64,1,16,15.104
32,64,1,32,15.104
32,64,1,64,15.3173
32,64,1,128,19.9887
32,64,1,256,25.8243
32,64,1,512,37.845
32,64,1,1024,62.1123
32,64,1,2048,110.571
32,64,2,16,15.104
32,64,2,32,15.1687
32,64,2,64,15.2857
32,64,2,128,20.128
32,64,2,256,26.017
32,64,2,512,37.9623
32,64,2,1024,62.07
32,64,2,2048,110.667
32,64,4,16,14.774
32,64,4,32,14.9443
32,64,4,64,15.1043
32,64,4,128,19.8613
32,64,4,256,25.771
32,64,4,512,37.792
32,64,4,1024,61.8347
