pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=128,sr<=40%,kvB<=32k,kp<=512,0.0135,1
16,n<=128,sr<=40%,kvB<=32k,kp<=8k,-0.0028,1
16,n<=128,sr<=40%,kvB<=32k,kp=0,0.016,1
16,n<=128,sr<=40%,kvB<=4k,kp<=16k,0.0059,2
16,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.0103,2
16,n<=128,sr<=40%,kvB<=4k,kp<=20k,0.0036,2
16,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0076,2
16,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.0054,2
16,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.008,2
16,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0059,2
16,n<=128,sr<=40%,kvB<=4k,kp=0,0.0041,2
16,n<=128,sr<=5%,kvB<=16k,kp<=16k,0.0027,8
16,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0263,8
16,n<=128,sr<=5%,kvB<=16k,kp<=20k,0.0016,8
16,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0176,8
16,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0174,8
16,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0212,8
16,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0147,8
16,n<=128,sr<=5%,kvB<=16k,kp=0,0.0239,8
16,n<=128,sr<=5%,kvB<=1k,kp<=16k,0.0088,8
16,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0142,8
16,n<=128,sr<=5%,kvB<=1k,kp<=20k,0.0093,8
16,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0081,8
16,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0155,8
16,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0134,8
16,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.015,8
16,n<=128,sr<=5%,kvB<=1k,kp=0,0.0104,8
16,n<=128,sr<=5%,kvB<=32k,kp<=16k,0.015,4
16,n<=128,sr<=5%,kvB<=32k,kp<=1k,0.0205,4
16,n<=128,sr<=5%,kvB<=32k,kp<=20k,0.0161,4
16,n<=128,sr<=5%,kvB<=32k,kp<=2k,0.0189,4
16,n<=128,sr<=5%,kvB<=32k,kp<=4k,0.0163,4
16,n<=128,sr<=5%,kvB<=32k,kp<=512,0.0211,4
16,n<=128,sr<=5%,kvB<=32k,kp<=8k,0.0145,4
16,n<=128,sr<=5%,kvB<=32k,kp=0,0.0226,4
16,n<=128,sr<=5%,kvB<=4k,kp<=16k,0.0131,8
16,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0248,8
16,n<=128,sr<=5%,kvB<=4k,kp<=20k,0.0169,8
16,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0249,8
16,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0131,8
16,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0249,8
16,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0152,8
16,n<=128,sr<=5%,kvB<=4k,kp=0,0.0292,8
16,n<=128,sr<=70%,kvB<=16k,kp<=16k,-0.0244,2
16,n<=128,sr<=70%,kvB<=16k,kp<=1k,0.0166,2
16,n<=128,sr<=70%,kvB<=16k,kp<=20k,-0.0304,2
16,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0145,2
16,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.0245,2
16,n<=128,sr<=70%,kvB<=16k,kp<=512,0.0003,2
16,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0408,2
16,n<=128,sr<=70%,kvB<=16k,kp=0,0.0002,2
16,n<=128,sr<=70%,kvB<=1k,kp<=16k,0.0609,2
16,n<=128,sr<=70%,kvB<=1k,kp<=1k,0.0353,2
16,n<=128,sr<=70%,kvB<=1k,kp<=20k,0.0633,2
16,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0682,2
16,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.064,2
16,n<=128,sr<=70%,kvB<=1k,kp<=512,0.0256,2
16,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0868,2
16,n<=128,sr<=70%,kvB<=1k,kp=0,0.0368,2
16,n<=128,sr<=70%,kvB<=32k,kp<=16k,-0.0484,1
16,n<=128,sr<=70%,kvB<=32k,kp<=1k,-0.0019,1
16,n<=128,sr<=70%,kvB<=32k,kp<=20k,-0.0556,1
16,n<=128,sr<=70%,kvB<=32k,kp<=2k,-0.0007,1
16,n<=128,sr<=70%,kvB<=32k,kp<=4k,-0.0114,1
16,n<=128,sr<=70%,kvB<=32k,kp<=512,0.0003,1
16,n<=128,sr<=70%,kvB<=32k,kp<=8k,-0.0224,1
16,n<=128,sr<=70%,kvB<=32k,kp=0,0.0012,1
16,n<=128,sr<=70%,kvB<=4k,kp<=16k,0.0069,2
16,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.038,2
16,n<=128,sr<=70%,kvB<=4k,kp<=20k,0.0197,2
16,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.038,2
16,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.0227,2
16,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0245,2
16,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.0406,2
16,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0054,2
16,n<=128,sr>70%,kvB<=16k,kp<=16k,-0.0565,4
16,n<=128,sr>70%,kvB<=16k,kp<=1k,0.132,4
16,n<=128,sr>70%,kvB<=16k,kp<=20k,-0.0345,4
16,n<=128,sr>70%,kvB<=16k,kp<=2k,0.0338,4
16,n<=128,sr>70%,kvB<=16k,kp<=4k,-0.0063,4
16,n<=128,sr>70%,kvB<=16k,kp<=512,0.067,4
16,n<=128,sr>70%,kvB<=16k,kp<=8k,-0.0339,4
16,n<=128,sr>70%,kvB<=16k,kp=0,0.0661,4
16,n<=128,sr>70%,kvB<=1k,kp<=16k,0.294,4
16,n<=128,sr>70%,kvB<=1k,kp<=1k,0.2286,4
16,n<=128,sr>70%,kvB<=1k,kp<=20k,0.2916,4
16,n<=128,sr>70%,kvB<=1k,kp<=2k,0.2406,4
16,n<=128,sr>70%,kvB<=1k,kp<=4k,0.2472,4
16,n<=128,sr>70%,kvB<=1k,kp<=512,0.2327,4
16,n<=128,sr>70%,kvB<=1k,kp<=8k,0.3041,4
16,n<=128,sr>70%,kvB<=1k,kp=0,0.2816,4
16,n<=128,sr>70%,kvB<=32k,kp<=16k,-0.0132,2
16,n<=128,sr>70%,kvB<=32k,kp<=1k,0.0753,2
16,n<=128,sr>70%,kvB<=32k,kp<=20k,-0.0387,2
16,n<=128,sr>70%,kvB<=32k,kp<=2k,0.0649,2
16,n<=128,sr>70%,kvB<=32k,kp<=4k,0.0435,2
16,n<=128,sr>70%,kvB<=32k,kp<=512,0.0764,2
16,n<=128,sr>70%,kvB<=32k,kp<=8k,0.0152,2
16,n<=128,sr>70%,kvB<=32k,kp=0,0.0715,2
16,n<=128,sr>70%,kvB<=4k,kp<=16k,0.028,4
16,n<=128,sr>70%,kvB<=4k,kp<=1k,0.0274,4
16,n<=128,sr>70%,kvB<=4k,kp<=20k,0.0198,4
16,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.0053,4
16,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.0161,4
16,n<=128,sr>70%,kvB<=4k,kp<=512,0.051,4
16,n<=128,sr>70%,kvB<=4k,kp<=8k,0.0121,4
16,n<=128,sr>70%,kvB<=4k,kp=0,0.1007,4
16,n<=16,sr<=15%,kvB<=16k,kp<=20k,-0.0537,2
16,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.1722,2
16,n<=16,sr<=15%,kvB<=16k,kp<=512,0.1704,2
16,n<=16,sr<=15%,kvB<=16k,kp<=8k,-0.0481,2
16,n<=16,sr<=15%,kvB<=16k,kp=0,0.1726,2
16,n<=16,sr<=15%,kvB<=1k,kp<=1k,-0.012,4
16,n<=16,sr<=15%,kvB<=1k,kp<=20k,-0.0062,2
16,n<=16,sr<=15%,kvB<=1k,kp<=2k,-0.0096,4
16,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1452,4
16,n<=16,sr<=15%,kvB<=1k,kp<=8k,-0.0081,2
16,n<=16,sr<=15%,kvB<=1k,kp=0,0.2323,4
16,n<=16,sr<=15%,kvB<=32k,kp<=20k,0.095,2
16,n<=16,sr<=15%,kvB<=32k,kp<=2k,0.1749,2
16,n<=16,sr<=15%,kvB<=32k,kp<=512,0.1764,2
16,n<=16,sr<=15%,kvB<=32k,kp<=8k,0.1732,2
16,n<=16,sr<=15%,kvB<=32k,kp=0,0.1767,2
16,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.176,4
16,n<=16,sr<=15%,kvB<=4k,kp<=20k,-0.0185,2
16,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0962,4
16,n<=16,sr<=15%,kvB<=4k,kp<=512,0.185,4
16,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0355,2
16,n<=16,sr<=15%,kvB<=4k,kp=0,0.1853,4
16,n<=16,sr<=40%,kvB<=16k,kp<=20k,-0.0722,2
16,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.1457,2
16,n<=16,sr<=40%,kvB<=16k,kp<=512,0.1423,2
16,n<=16,sr<=40%,kvB<=16k,kp<=8k,-0.0534,2
16,n<=16,sr<=40%,kvB<=16k,kp=0,0.133,2
16,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.008,4
16,n<=16,sr<=40%,kvB<=1k,kp<=20k,0.1678,2
16,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.0206,4
16,n<=16,sr<=40%,kvB<=1k,kp<=512,0.1399,4
16,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.1305,2
16,n<=16,sr<=40%,kvB<=1k,kp=0,0.1799,4
16,n<=16,sr<=40%,kvB<=32k,kp<=20k,0.0973,2
16,n<=16,sr<=40%,kvB<=32k,kp<=2k,0.1506,2
16,n<=16,sr<=40%,kvB<=32k,kp<=512,0.151,2
16,n<=16,sr<=40%,kvB<=32k,kp<=8k,0.1517,2
16,n<=16,sr<=40%,kvB<=32k,kp=0,0.1498,2
16,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.1436,4
16,n<=16,sr<=40%,kvB<=4k,kp<=20k,-0.059,2
16,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.1063,4
16,n<=16,sr<=40%,kvB<=4k,kp<=512,0.1426,4
16,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.0683,2
16,n<=16,sr<=40%,kvB<=4k,kp=0,0.127,4
16,n<=16,sr<=70%,kvB<=16k,kp<=20k,-0.0789,1
16,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.0172,1
16,n<=16,sr<=70%,kvB<=16k,kp<=512,0.0115,1
16,n<=16,sr<=70%,kvB<=16k,kp<=8k,-0.0897,1
16,n<=16,sr<=70%,kvB<=16k,kp=0,0.0134,1
16,n<=16,sr<=70%,kvB<=1k,kp<=1k,-0.0594,2
16,n<=16,sr<=70%,kvB<=1k,kp<=20k,0.0429,1
16,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.148,2
16,n<=16,sr<=70%,kvB<=1k,kp<=512,0.0238,2
16,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.0151,1
16,n<=16,sr<=70%,kvB<=1k,kp=0,0.0537,2
16,n<=16,sr<=70%,kvB<=32k,kp<=20k,0.0039,1
16,n<=16,sr<=70%,kvB<=32k,kp<=2k,0.0125,1
16,n<=16,sr<=70%,kvB<=32k,kp<=512,0.0179,1
16,n<=16,sr<=70%,kvB<=32k,kp<=8k,0.0125,1
16,n<=16,sr<=70%,kvB<=32k,kp=0,0.0119,1
16,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.0146,2
16,n<=16,sr<=70%,kvB<=4k,kp<=20k,-0.0961,1
16,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.0022,2
16,n<=16,sr<=70%,kvB<=4k,kp<=512,0.0089,2
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.0542,1
16,n<=16,sr<=70%,kvB<=4k,kp=0,0.0093,2
16,n<=16,sr>70%,kvB<=16k,kp<=20k,-0.4599,2
16,n<=16,sr>70%,kvB<=16k,kp<=2k,-0.4438,2
16,n<=16,sr>70%,kvB<=16k,kp<=512,-0.432,2
16,n<=16,sr>70%,kvB<=16k,kp<=8k,-0.4988,2
16,n<=16,sr>70%,kvB<=16k,kp=0,-0.4617,2
16,n<=16,sr>70%,kvB<=1k,kp<=1k,-0.2562,4
16,n<=16,sr>70%,kvB<=1k,kp<=20k,0.8236,2
16,n<=16,sr>70%,kvB<=1k,kp<=2k,-0.155,4
16,n<=16,sr>70%,kvB<=1k,kp<=512,0.0101,4
16,n<=16,sr>70%,kvB<=1k,kp<=8k,0.2461,2
16,n<=16,sr>70%,kvB<=1k,kp=0,-0.1526,4
16,n<=16,sr>70%,kvB<=32k,kp<=20k,-0.3199,2
16,n<=16,sr>70%,kvB<=32k,kp<=2k,-0.4078,2
16,n<=16,sr>70%,kvB<=32k,kp<=512,-0.4134,2
16,n<=16,sr>70%,kvB<=32k,kp<=8k,-0.4141,2
16,n<=16,sr>70%,kvB<=32k,kp=0,-0.4263,2
16,n<=16,sr>70%,kvB<=4k,kp<=1k,-0.4172,4
16,n<=16,sr>70%,kvB<=4k,kp<=20k,-0.2515,2
16,n<=16,sr>70%,kvB<=4k,kp<=2k,-0.4076,4
16,n<=16,sr>70%,kvB<=4k,kp<=512,-0.4653,4
16,n<=16,sr>70%,kvB<=4k,kp<=8k,-0.2513,2
16,n<=16,sr>70%,kvB<=4k,kp=0,-0.47,4
16,n<=2,sr<=70%,kvB<=16k,kp<=16k,1.0147,1
16,n<=2,sr<=70%,kvB<=16k,kp<=1k,1.001,2
16,n<=2,sr<=70%,kvB<=16k,kp<=20k,0.523,1
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9944,2
16,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.9946,2
16,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9921,2
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.9914,1
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.9895,2
16,n<=2,sr<=70%,kvB<=1k,kp<=16k,2.1707,2
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.007,2
16,n<=2,sr<=70%,kvB<=1k,kp<=20k,0.9304,2
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.3619,2
16,n<=2,sr<=70%,kvB<=1k,kp<=4k,-4.5051,1
16,n<=2,sr<=70%,kvB<=1k,kp<=512,0.9841,2
16,n<=2,sr<=70%,kvB<=1k,kp<=8k,1.0505,2
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.9849,2
16,n<=2,sr<=70%,kvB<=32k,kp<=16k,0.9882,1
16,n<=2,sr<=70%,kvB<=32k,kp<=1k,0.9881,1
16,n<=2,sr<=70%,kvB<=32k,kp<=20k,1.0009,1
16,n<=2,sr<=70%,kvB<=32k,kp<=2k,0.9912,1
16,n<=2,sr<=70%,kvB<=32k,kp<=4k,0.9947,1
