layer,tokens,time_us
act_fn,1,2.96567
act_fn,2,2.752
act_fn,3,2.85833
act_fn,4,2.85833
act_fn,5,2.795
act_fn,6,2.90133
act_fn,7,2.869
act_fn,8,2.89067
act_fn,9,2.987
act_fn,10,2.98667
act_fn,11,2.976
act_fn,12,2.98667
act_fn,13,2.976
act_fn,14,2.976
act_fn,15,2.997
act_fn,16,2.99767
act_fn,20,2.944
act_fn,24,2.93333
act_fn,28,2.95433
act_fn,32,3.402
act_fn,36,3.51967
act_fn,40,3.573
act_fn,44,3.69033
act_fn,48,3.75467
act_fn,52,3.904
act_fn,56,3.91467
act_fn,60,4.07467
act_fn,64,4.096
act_fn,80,3.43467
act_fn,96,4.23467
act_fn,112,4.21333
act_fn,128,4.23433
act_fn,144,5.25867
act_fn,160,5.45067
act_fn,176,6.21867
act_fn,192,7.50933
act_fn,208,8.085
act_fn,224,8.544
act_fn,240,9.11967
act_fn,256,9.74933
act_fn,272,10.528
act_fn,288,11.883
act_fn,304,12.16
act_fn,320,13.1733
act_fn,336,14.368
act_fn,352,16.075
act_fn,368,14.944
act_fn,384,15.6483
act_fn,400,16.512
act_fn,416,17.429
act_fn,432,17.8987
act_fn,448,18.88
act_fn,464,19.9143
act_fn,480,20.4907
act_fn,496,21.3013
act_fn,512,22.496
act_fn,528,23.7337
act_fn,544,24.5227
act_fn,560,25.184
act_fn,576,25.8883
act_fn,592,26.8693
act_fn,608,27.4027
act_fn,624,28.331
act_fn,640,29.5147
act_fn,656,29.3973
act_fn,672,30.112
act_fn,688,30.6987
act_fn,704,31.6693
act_fn,720,32.3627
act_fn,736,33.248
act_fn,752,33.7707
act_fn,768,34.6137
act_fn,784,32.5973
act_fn,800,33.3657
act_fn,816,34.0693
act_fn,832,35.0507
act_fn,848,35.7433
act_fn,864,36.3843
act_fn,880,37.1947
act_fn,896,38.155
act_fn,912,41.6433
act_fn,928,42.784
act_fn,944,43.328
act_fn,960,43.9363
act_fn,976,44.406
act_fn,992,45.4507
act_fn,1008,46.2833
act_fn,1024,46.6347
act_fn,1040,44.9177
act_fn,1056,45.6327
act_fn,1072,46.4107
act_fn,1088,47.2747
act_fn,1104,48.3523
act_fn,1120,48.64
act_fn,1136,49.6003
act_fn,1152,50.6137
act_fn,1168,53.1307
act_fn,1184,54.0163
act_fn,1200,54.4217
act_fn,1216,55.2217
act_fn,1232,55.862
act_fn,1248,56.6933
act_fn,1264,57.2373
act_fn,1280,58.2513
act_fn,1296,57.4933
act_fn,1312,58.795
act_fn,1328,59.243
act_fn,1344,60.075
act_fn,1360,61.0353
act_fn,1376,61.43
act_fn,1392,62.2617
act_fn,1408,62.9653
act_fn,1424,62.6243
act_fn,1440,63.3927
act_fn,1456,63.5947
act_fn,1472,64.4057
act_fn,1488,64.7793
act_fn,1504,65.7493
act_fn,1520,65.6857
act_fn,1536,66.6243
act_fn,1552,69.5893
act_fn,1568,70.155
act_fn,1584,70.9443
act_fn,1600,71.574
act_fn,1616,72.48
act_fn,1632,73.3333
act_fn,1648,73.6863
act_fn,1664,74.56
act_fn,1680,72.2667
act_fn,1696,72.8107
act_fn,1712,73.472
act_fn,1728,74.7633
act_fn,1744,75.5207
act_fn,1760,76.299
act_fn,1776,77.0993
act_fn,1792,77.707
act_fn,1808,80.79
act_fn,1824,81.5687
act_fn,1840,82.23
act_fn,1856,83.1363
act_fn,1872,83.6167
act_fn,1888,84.406
act_fn,1904,85.142
act_fn,1920,86.145
act_fn,1936,84.9817
act_fn,1952,85.291
act_fn,1968,86.4003
act_fn,1984,87.254
act_fn,2000,88.406
act_fn,2016,88.7363
act_fn,2032,89.5577
act_fn,2048,90.4967
act_fn,2064,92.16
act_fn,2080,92.6613
act_fn,2096,93.4833
act_fn,2112,94.027
act_fn,2128,94.7843
act_fn,2144,95.6483
act_fn,2160,96.448
act_fn,2176,97.0563
act_fn,2192,96.6187
act_fn,2208,97.4933
act_fn,2224,98.7523
act_fn,2240,99.1043
act_fn,2256,100.15
act_fn,2272,100.693
act_fn,2288,101.376
act_fn,2304,102.443
act_fn,2320,99.5633
act_fn,2336,100.085
act_fn,2352,101.056
act_fn,2368,101.921
act_fn,2384,102.305
act_fn,2400,103.382
act_fn,2416,103.936
act_fn,2432,104.939
act_fn,2448,108.78
act_fn,2464,109.067
act_fn,2480,110.251
act_fn,2496,111.084
act_fn,2512,111.019
act_fn,2528,112.779
act_fn,2544,113.366
act_fn,2560,113.59
act_fn,2576,112.523
act_fn,2592,112.481
act_fn,2608,113.707
act_fn,2624,114.304
act_fn,2640,115.179
act_fn,2656,116.086
act_fn,2672,116.054
act_fn,2688,117.622
act_fn,2704,119.766
act_fn,2720,120.48
act_fn,2736,121.142
act_fn,2752,121.91
act_fn,2768,122.624
act_fn,2784,123.318
act_fn,2800,124.299
act_fn,2816,124.812
act_fn,2832,124.171
act_fn,2848,125.014
act_fn,2864,125.899
act_fn,2880,126.325
act_fn,2896,127.937
act_fn,2912,128.203
act_fn,2928,129.312
act_fn,2944,129.856
act_fn,2960,127.211
act_fn,2976,127.403
act_fn,2992,128.544
act_fn,3008,129.771
act_fn,3024,129.91
act_fn,3040,130.625
act_fn,3056,131.99
act_fn,3072,131.969
act_fn,3088,136.502
act_fn,3104,136.79
act_fn,3120,138.209
act_fn,3136,138.176
act_fn,3152,139.34
act_fn,3168,139.467
act_fn,3184,140.684
act_fn,3200,141.462
act_fn,3216,139.446
act_fn,3232,139.574
act_fn,3248,140.801
act_fn,3264,141.035
act_fn,3280,141.921
