prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,17.141
0,0,1,32,17.376
0,0,1,64,17.2797
0,0,1,128,25.515
0,0,1,256,25.749
0,0,1,512,26.624
0,0,1,1024,28.224
0,0,1,2048,31.3277
0,0,1,4096,42.0477
0,0,1,8192,49.951
0,0,1,16384,63.6903
0,0,1,32768,94.9967
0,0,2,16,27.744
0,0,2,32,27.9257
0,0,2,64,27.904
0,0,2,128,32.7353
0,0,2,256,33.4493
0,0,2,512,34.132
0,0,2,1024,36.6617
0,0,2,2048,45.1303
0,0,2,4096,53.0973
0,0,2,8192,66.2613
0,0,2,16384,93.7903
0,0,2,32768,141.033
0,0,4,16,28.448
0,0,4,32,28.5437
0,0,4,64,28.5437
0,0,4,128,33.9627
0,0,4,256,34.592
0,0,4,512,36.256
0,0,4,1024,43.711
0,0,4,2048,51.6053
0,0,4,4096,64.245
0,0,4,8192,89.5777
0,0,4,16384,137.301
0,0,4,32768,229.992
0,0,8,16,28.832
0,0,8,32,28.9277
0,0,8,64,28.9487
0,0,8,128,34.6457
0,0,8,256,36.6827
0,0,8,512,43.531
0,0,8,1024,52.3837
0,0,8,2048,63.968
0,0,8,4096,91.0707
0,0,8,8192,136.831
0,0,8,16384,229.277
0,0,8,32768,418.376
0,0,16,16,29.664
0,0,16,32,29.5147
0,0,16,64,29.8343
0,0,16,128,39.6693
0,0,16,256,43.0393
0,0,16,512,53.3643
0,0,16,1024,65.3113
0,0,16,2048,89.2793
0,0,16,4096,135.711
0,0,16,8192,231.827
0,0,16,16384,418.589
0,0,16,32768,808.782
0,0,32,16,34.314
0,0,32,32,34.378
0,0,32,64,35.968
0,0,32,128,43.6797
0,0,32,256,55.434
0,0,32,512,70.954
0,0,32,1024,95.5613
0,0,32,2048,143.039
0,0,32,4096,233.437
0,0,32,8192,420.028
0,0,32,16384,807.032
0,0,32,32768,1556.67
0,0,64,16,40.278
0,0,64,32,41.4617
0,0,64,64,44.8
0,0,64,128,55.9463
0,0,64,256,74.0477
0,0,64,512,107.476
0,0,64,1024,168.169
0,0,64,2048,293.661
0,0,64,4096,545.703
0,0,64,8192,1059.91
0,0,64,16384,2067.31
0,0,64,32768,4091.53
0,0,128,16,51.061
0,0,128,32,53.2687
0,0,128,64,55.5307
0,0,128,128,76.0743
0,0,128,256,103.583
0,0,128,512,156.585
0,0,128,1024,256.275
0,0,128,2048,458.043
0,0,128,4096,874.671
0,0,128,8192,1695.42
0,0,128,16384,3340.04
0,0,128,32768,6637.75
0,0,256,16,77.2473
0,0,256,32,77.685
0,0,256,64,82.1653
0,0,256,128,116.959
0,0,256,256,162.314
0,0,256,512,255.134
0,0,256,1024,436.221
0,0,256,2048,813.016
0,0,256,4096,1563.12
0,0,256,8192,3060.71
0,0,256,16384,6068.02
0,0,256,32768,12092.4
16,0,0,0,17.6003
16,0,1,16,17.3013
