pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=128,sr<=70%,kvB<=4k,kp<=20k,-0.0285,1
16,n<=128,sr<=70%,kvB<=4k,kp<=2k,0.117,1
16,n<=128,sr<=70%,kvB<=4k,kp<=512,0.1134,1
16,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.0578,1
16,n<=128,sr<=70%,kvB<=4k,kp=0,0.1323,1
16,n<=128,sr>70%,kvB<=16k,kp<=20k,-0.0041,2
16,n<=128,sr>70%,kvB<=16k,kp<=2k,0.0056,2
16,n<=128,sr>70%,kvB<=16k,kp<=512,0.0126,2
16,n<=128,sr>70%,kvB<=16k,kp<=8k,0.0124,2
16,n<=128,sr>70%,kvB<=16k,kp=0,0.0201,2
16,n<=128,sr>70%,kvB<=1k,kp<=20k,0.5502,1
16,n<=128,sr>70%,kvB<=1k,kp<=2k,0.2469,2
16,n<=128,sr>70%,kvB<=1k,kp<=512,0.3427,2
16,n<=128,sr>70%,kvB<=1k,kp<=8k,0.1899,2
16,n<=128,sr>70%,kvB<=1k,kp=0,0.3607,2
16,n<=128,sr>70%,kvB<=32k,kp<=20k,-0.0073,2
16,n<=128,sr>70%,kvB<=32k,kp<=2k,-0.0277,2
16,n<=128,sr>70%,kvB<=32k,kp<=512,-0.0178,2
16,n<=128,sr>70%,kvB<=32k,kp<=8k,-0.0161,2
16,n<=128,sr>70%,kvB<=32k,kp=0,-0.0223,2
16,n<=128,sr>70%,kvB<=4k,kp<=20k,0.3198,2
16,n<=128,sr>70%,kvB<=4k,kp<=2k,0.1478,2
16,n<=128,sr>70%,kvB<=4k,kp<=512,0.1111,2
16,n<=128,sr>70%,kvB<=4k,kp<=8k,0.1274,2
16,n<=128,sr>70%,kvB<=4k,kp=0,0.1321,2
16,n<=2,sr<=70%,kvB<=16k,kp<=20k,-0.2616,1
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9936,1
16,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9921,1
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,1.3571,1
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.9952,1
16,n<=2,sr<=70%,kvB<=1k,kp<=20k,0.4819,1
16,n<=2,sr<=70%,kvB<=1k,kp<=512,-0.4707,1
16,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.1619,1
16,n<=2,sr<=70%,kvB<=1k,kp=0,1.0074,1
16,n<=2,sr<=70%,kvB<=32k,kp<=20k,0.9996,1
16,n<=2,sr<=70%,kvB<=32k,kp<=2k,0.9995,1
16,n<=2,sr<=70%,kvB<=32k,kp<=512,0.9966,1
16,n<=2,sr<=70%,kvB<=32k,kp<=8k,0.9975,1
16,n<=2,sr<=70%,kvB<=32k,kp=0,0.9935,1
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.2041,1
16,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9973,1
16,n<=2,sr<=70%,kvB<=4k,kp=0,0.9821,1
16,n<=32,sr<=15%,kvB<=16k,kp<=20k,-0.166,3
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.1792,3
16,n<=32,sr<=15%,kvB<=16k,kp<=512,0.2121,3
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0825,3
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.218,3
16,n<=32,sr<=15%,kvB<=1k,kp<=20k,-0.8955,1
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,-0.1865,3
16,n<=32,sr<=15%,kvB<=1k,kp<=512,0.1817,3
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.5296,2
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.3041,6
16,n<=32,sr<=15%,kvB<=32k,kp<=20k,0.1355,3
16,n<=32,sr<=15%,kvB<=32k,kp<=2k,0.1729,3
16,n<=32,sr<=15%,kvB<=32k,kp<=512,0.167,3
16,n<=32,sr<=15%,kvB<=32k,kp<=8k,0.1621,3
16,n<=32,sr<=15%,kvB<=32k,kp=0,0.1873,3
16,n<=32,sr<=15%,kvB<=4k,kp<=20k,-0.4481,3
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0958,3
16,n<=32,sr<=15%,kvB<=4k,kp<=512,0.2683,3
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,-0.0561,3
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.2558,4
16,n<=32,sr<=40%,kvB<=16k,kp<=20k,0.0058,1
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.222,1
16,n<=32,sr<=40%,kvB<=16k,kp<=512,0.1917,1
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.1238,1
16,n<=32,sr<=40%,kvB<=16k,kp=0,0.206,1
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,-0.0194,1
16,n<=32,sr<=40%,kvB<=1k,kp<=512,0.3165,1
16,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.0784,1
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.3823,1
16,n<=32,sr<=40%,kvB<=32k,kp<=20k,0.141,1
16,n<=32,sr<=40%,kvB<=32k,kp<=2k,0.1172,1
16,n<=32,sr<=40%,kvB<=32k,kp<=512,0.1228,1
16,n<=32,sr<=40%,kvB<=32k,kp<=8k,0.1676,1
16,n<=32,sr<=40%,kvB<=32k,kp=0,0.1256,1
16,n<=32,sr<=40%,kvB<=4k,kp<=20k,-0.5752,1
16,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.1463,1
16,n<=32,sr<=40%,kvB<=4k,kp<=512,0.288,1
16,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.1275,1
16,n<=32,sr<=40%,kvB<=4k,kp=0,0.2946,1
16,n<=32,sr<=5%,kvB<=16k,kp<=20k,0.0296,1
16,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.1997,1
16,n<=32,sr<=5%,kvB<=16k,kp<=512,0.179,1
16,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0312,1
16,n<=32,sr<=5%,kvB<=16k,kp=0,0.188,1
16,n<=32,sr<=5%,kvB<=1k,kp<=20k,-0.2163,1
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.4834,1
16,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0871,1
16,n<=32,sr<=5%,kvB<=1k,kp<=8k,-1.0564,1
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.1437,1
16,n<=32,sr<=5%,kvB<=32k,kp<=20k,0.1103,1
16,n<=32,sr<=5%,kvB<=32k,kp<=2k,0.1667,1
16,n<=32,sr<=5%,kvB<=32k,kp<=512,0.1568,1
16,n<=32,sr<=5%,kvB<=32k,kp<=8k,0.1449,1
16,n<=32,sr<=5%,kvB<=32k,kp=0,0.1465,1
16,n<=32,sr<=5%,kvB<=4k,kp<=20k,1.7617,1
16,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0319,1
16,n<=32,sr<=5%,kvB<=4k,kp<=512,0.2117,1
16,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0083,1
16,n<=32,sr<=5%,kvB<=4k,kp=0,0.232,1
16,n<=32,sr<=70%,kvB<=16k,kp<=20k,0.2016,1
16,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.2018,1
16,n<=32,sr<=70%,kvB<=16k,kp<=512,0.2676,1
16,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.1394,1
16,n<=32,sr<=70%,kvB<=16k,kp=0,0.2931,1
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.4096,1
16,n<=32,sr<=70%,kvB<=1k,kp<=512,0.4536,1
16,n<=32,sr<=70%,kvB<=1k,kp=0,0.424,1
16,n<=32,sr<=70%,kvB<=32k,kp<=20k,0.2142,1
16,n<=32,sr<=70%,kvB<=32k,kp<=2k,0.1957,1
16,n<=32,sr<=70%,kvB<=32k,kp<=512,0.2088,1
16,n<=32,sr<=70%,kvB<=32k,kp<=8k,0.1666,1
16,n<=32,sr<=70%,kvB<=32k,kp=0,0.1985,1
16,n<=32,sr<=70%,kvB<=4k,kp<=20k,0.1362,1
16,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.2077,1
16,n<=32,sr<=70%,kvB<=4k,kp<=512,0.1816,1
16,n<=32,sr<=70%,kvB<=4k,kp<=8k,-0.1751,1
16,n<=32,sr<=70%,kvB<=4k,kp=0,0.2874,1
16,n<=32,sr>70%,kvB<=16k,kp<=20k,0.1822,2
16,n<=32,sr>70%,kvB<=16k,kp<=2k,0.0647,2
16,n<=32,sr>70%,kvB<=16k,kp<=512,0.1689,2
16,n<=32,sr>70%,kvB<=16k,kp<=8k,0.1141,2
16,n<=32,sr>70%,kvB<=16k,kp=0,0.4396,2
16,n<=32,sr>70%,kvB<=1k,kp<=20k,5.2059,1
16,n<=32,sr>70%,kvB<=1k,kp<=2k,0.3191,1
16,n<=32,sr>70%,kvB<=1k,kp<=512,0.9068,2
16,n<=32,sr>70%,kvB<=1k,kp<=8k,4.6636,1
16,n<=32,sr>70%,kvB<=1k,kp=0,0.7584,2
16,n<=32,sr>70%,kvB<=32k,kp<=20k,0.2475,2
16,n<=32,sr>70%,kvB<=32k,kp<=2k,0.1145,2
16,n<=32,sr>70%,kvB<=32k,kp<=512,0.0599,2
16,n<=32,sr>70%,kvB<=32k,kp<=8k,0.154,2
16,n<=32,sr>70%,kvB<=32k,kp=0,0.1212,2
16,n<=32,sr>70%,kvB<=4k,kp<=20k,0.6015,2
16,n<=32,sr>70%,kvB<=4k,kp<=2k,0.2798,2
16,n<=32,sr>70%,kvB<=4k,kp<=512,0.3416,2
16,n<=32,sr>70%,kvB<=4k,kp<=8k,0.6181,1
16,n<=32,sr>70%,kvB<=4k,kp=0,0.5073,2
16,n<=8,sr<=15%,kvB<=16k,kp<=20k,-0.6854,1
16,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.9711,1
16,n<=8,sr<=15%,kvB<=16k,kp<=512,0.9612,1
16,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.1189,1
16,n<=8,sr<=15%,kvB<=16k,kp=0,0.9778,1
16,n<=8,sr<=15%,kvB<=1k,kp<=20k,-10.3979,1
16,n<=8,sr<=15%,kvB<=1k,kp<=2k,-2.3383,1
16,n<=8,sr<=15%,kvB<=1k,kp<=512,0.0871,1
16,n<=8,sr<=15%,kvB<=1k,kp<=8k,-0.7559,1
16,n<=8,sr<=15%,kvB<=1k,kp=0,0.9295,4
16,n<=8,sr<=15%,kvB<=32k,kp<=20k,0.9523,1
16,n<=8,sr<=15%,kvB<=32k,kp<=2k,0.9688,1
16,n<=8,sr<=15%,kvB<=32k,kp<=512,0.972,1
16,n<=8,sr<=15%,kvB<=32k,kp<=8k,0.9696,1
16,n<=8,sr<=15%,kvB<=32k,kp=0,0.9655,1
16,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.5136,1
16,n<=8,sr<=15%,kvB<=4k,kp<=512,0.9491,1
16,n<=8,sr<=15%,kvB<=4k,kp<=8k,-0.4015,1
16,n<=8,sr<=15%,kvB<=4k,kp=0,0.9644,2
16,n<=8,sr<=40%,kvB<=16k,kp<=20k,1.1836,1
16,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.9811,2
16,n<=8,sr<=40%,kvB<=16k,kp<=512,0.9806,2
16,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.3436,2
16,n<=8,sr<=40%,kvB<=16k,kp=0,0.976,2
16,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.3415,2
16,n<=8,sr<=40%,kvB<=1k,kp<=512,-0.0599,2
16,n<=8,sr<=40%,kvB<=1k,kp<=8k,-2.3229,1
16,n<=8,sr<=40%,kvB<=1k,kp=0,0.9148,2
16,n<=8,sr<=40%,kvB<=32k,kp<=20k,0.9805,2
16,n<=8,sr<=40%,kvB<=32k,kp<=2k,0.9824,2
16,n<=8,sr<=40%,kvB<=32k,kp<=512,0.9879,2
16,n<=8,sr<=40%,kvB<=32k,kp<=8k,0.9791,2
16,n<=8,sr<=40%,kvB<=32k,kp=0,0.9857,2
16,n<=8,sr<=40%,kvB<=4k,kp<=20k,1.069,1
16,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.6147,2
16,n<=8,sr<=40%,kvB<=4k,kp<=512,0.9638,2
16,n<=8,sr<=40%,kvB<=4k,kp<=8k,-3.103,1
16,n<=8,sr<=40%,kvB<=4k,kp=0,0.965,2
16,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.9877,1
16,n<=8,sr<=70%,kvB<=16k,kp<=512,0.9732,1
16,n<=8,sr<=70%,kvB<=16k,kp<=8k,-0.0301,1
16,n<=8,sr<=70%,kvB<=16k,kp=0,0.9817,1
16,n<=8,sr<=70%,kvB<=1k,kp<=2k,2.0391,1
16,n<=8,sr<=70%,kvB<=1k,kp<=512,0.628,1
16,n<=8,sr<=70%,kvB<=1k,kp<=8k,0.7335,1
16,n<=8,sr<=70%,kvB<=1k,kp=0,0.9087,3
16,n<=8,sr<=70%,kvB<=32k,kp<=20k,0.9736,1
16,n<=8,sr<=70%,kvB<=32k,kp<=2k,0.9829,1
16,n<=8,sr<=70%,kvB<=32k,kp<=512,0.9895,1
16,n<=8,sr<=70%,kvB<=32k,kp<=8k,0.9952,1
16,n<=8,sr<=70%,kvB<=32k,kp=0,0.9899,1
16,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.6899,1
16,n<=8,sr<=70%,kvB<=4k,kp<=512,0.9538,1
16,n<=8,sr<=70%,kvB<=4k,kp<=8k,-3.7036,1
16,n<=8,sr<=70%,kvB<=4k,kp=0,0.9705,1
16,n<=8,sr>70%,kvB<=16k,kp<=20k,0.0128,1
16,n<=8,sr>70%,kvB<=16k,kp<=2k,0.9643,2
16,n<=8,sr>70%,kvB<=16k,kp<=512,0.9985,2
16,n<=8,sr>70%,kvB<=16k,kp<=8k,0.5855,2
16,n<=8,sr>70%,kvB<=16k,kp=0,1.0059,2
16,n<=8,sr>70%,kvB<=1k,kp<=20k,-0.1318,1
16,n<=8,sr>70%,kvB<=1k,kp<=2k,0.5167,2
16,n<=8,sr>70%,kvB<=1k,kp<=512,0.603,2
16,n<=8,sr>70%,kvB<=1k,kp=0,0.9087,2
16,n<=8,sr>70%,kvB<=32k,kp<=20k,0.9835,2
16,n<=8,sr>70%,kvB<=32k,kp<=2k,0.9632,2
16,n<=8,sr>70%,kvB<=32k,kp<=512,0.9715,2
16,n<=8,sr>70%,kvB<=32k,kp<=8k,0.9703,2
16,n<=8,sr>70%,kvB<=32k,kp=0,1.0015,2
16,n<=8,sr>70%,kvB<=4k,kp<=20k,1.018,2
16,n<=8,sr>70%,kvB<=4k,kp<=2k,0.4834,2
16,n<=8,sr>70%,kvB<=4k,kp<=512,1.0043,2
16,n<=8,sr>70%,kvB<=4k,kp<=8k,1.291,1
16,n<=8,sr>70%,kvB<=4k,kp=0,0.9942,2
64,n<=128,sr<=15%,kvB<=16k,kp<=20k,0.0022,2
64,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.037,2
64,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0326,2
64,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0074,2
64,n<=128,sr<=15%,kvB<=16k,kp=0,0.0311,2
64,n<=128,sr<=15%,kvB<=1k,kp<=20k,0.248,2
64,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0658,2
64,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0678,2
64,n<=128,sr<=15%,kvB<=1k,kp<=8k,-0.072,2
64,n<=128,sr<=15%,kvB<=1k,kp=0,0.1008,2
64,n<=128,sr<=15%,kvB<=32k,kp<=20k,0.0227,2
64,n<=128,sr<=15%,kvB<=32k,kp<=2k,0.0252,2
64,n<=128,sr<=15%,kvB<=32k,kp<=512,0.0281,2
64,n<=128,sr<=15%,kvB<=32k,kp<=8k,0.0296,2
64,n<=128,sr<=15%,kvB<=32k,kp=0,0.028,2
64,n<=128,sr<=15%,kvB<=4k,kp<=20k,-0.0374,2
64,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0293,2
64,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0533,2
64,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0172,2
64,n<=128,sr<=15%,kvB<=4k,kp=0,0.0511,2
64,n<=128,sr<=40%,kvB<=16k,kp<=20k,-0.0022,1
64,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.0435,1
64,n<=128,sr<=40%,kvB<=16k,kp<=512,0.0479,1
64,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0278,1
64,n<=128,sr<=40%,kvB<=16k,kp=0,0.0469,1
64,n<=128,sr<=40%,kvB<=1k,kp<=20k,-0.8379,1
64,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.2029,1
64,n<=128,sr<=40%,kvB<=1k,kp<=512,0.2033,1
64,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.1904,1
64,n<=128,sr<=40%,kvB<=1k,kp=0,0.2319,1
