prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,13.3763
0,0,1,32,13.441
0,0,1,64,13.6217
0,0,1,128,19.0827
0,0,1,256,25.004
0,0,1,512,37.2277
0,0,1,1024,61.5057
0,0,1,2048,109.87
0,0,2,16,13.3337
0,0,2,32,13.355
0,0,2,64,13.6113
0,0,2,128,19.0507
0,0,2,256,24.95
0,0,2,512,37.1107
0,0,2,1024,61.655
0,0,2,2048,110.073
0,0,4,16,13.4293
0,0,4,32,13.739
0,0,4,64,14.155
0,0,4,128,19.1583
0,0,4,256,25.1313
0,0,4,512,37.334
0,0,4,1024,62.434
0,0,4,2048,111.086
0,0,8,16,13.771
0,0,8,32,14.134
0,0,8,64,14.976
0,0,8,128,20.2357
0,0,8,256,26.9987
0,0,8,512,39.969
0,0,8,1024,64.5353
0,0,8,2048,115.705
0,0,16,16,22.0163
0,0,16,32,22.4327
0,0,16,64,24.022
0,0,16,128,34.3477
0,0,16,256,48.0977
0,0,16,512,72.1193
0,0,16,1024,121.849
0,0,16,2048,223.58
0,0,32,16,38.1977
0,0,32,32,38.9777
0,0,32,64,41.1103
0,0,32,128,62.316
0,0,32,256,86.8503
0,0,32,512,137.23
0,0,32,1024,238.257
0,0,32,2048,439.66
0,0,64,16,69.73
0,0,64,32,71.0527
0,0,64,64,73.794
0,0,64,128,116.824
0,0,64,256,167.387
0,0,64,512,267.581
0,0,64,1024,469.603
0,0,64,2048,873.561
0,0,128,16,133.337
0,0,128,32,134.692
0,0,128,64,138.521
0,0,128,128,230.588
0,0,128,256,330.559
0,0,128,512,533.818
0,0,128,1024,934.809
0,0,128,2048,1747.3
0,0,256,16,260.167
0,0,256,32,262.492
0,0,256,64,272.637
0,0,256,128,455.874
0,0,256,256,654.343
0,0,256,512,1054.2
0,0,256,1024,1855.57
0,0,256,2048,3465.25
0,0,512,16,510.585
0,0,512,32,523.171
0,0,512,64,535.107
0,0,512,128,895.864
0,0,512,256,1288.82
0,0,512,512,2072.55
0,0,512,1024,3660.2
0,0,512,2048,6843.5
0,0,984,16,987.77
0,0,984,32,994.937
0,0,984,64,1016.54
0,0,984,128,1707.23
0,0,984,256,2451.72
0,0,984,512,3949.26
0,0,984,1024,6974.45
0,0,984,2048,13058.5
16,0,0,0,15.0407
16,0,1,16,14.7733
16,0,1,32,14.8173
16,0,1,64,14.8273
16,0,1,128,19.723
16,0,1,256,25.579
16,0,1,512,37.3983
16,0,1,1024,61.5163
16,0,1,2048,109.624
16,0,2,16,14.8903
16,0,2,32,14.8693
16,0,2,64,14.9017
16,0,2,128,19.8093
16,0,2,256,25.7497
16,0,2,512,37.601
16,0,2,1024,61.7297
16,0,2,2048,110.21
16,0,4,16,14.955
16,0,4,32,14.934
16,0,4,64,14.8907
16,0,4,128,20.054
16,0,4,256,26.0803
16,0,4,512,38.0807
16,0,4,1024,62.4123
16,0,4,2048,111.373
16,0,8,16,23.0727
16,0,8,32,23.0937
16,0,8,64,23.1253
16,0,8,128,30.9663
16,0,8,256,40.833
16,0,8,512,53.7077
16,0,8,1024,79.3513
16,0,8,2048,128.633
16,0,16,16,31.1047
16,0,16,32,31.35
16,0,16,64,31.5957
16,0,16,128,45.4943
16,0,16,256,59.7667
16,0,16,512,85.2603
16,0,16,1024,131.661
16,0,16,2048,232.453
