layer,tokens,time_us
act_fn,1,3.776
act_fn,2,3.765
act_fn,3,3.75467
act_fn,4,4.288
act_fn,5,4.34167
act_fn,6,4.31967
act_fn,7,4.42667
act_fn,8,4.416
act_fn,9,4.40567
act_fn,10,4.39467
act_fn,11,4.416
act_fn,12,4.40533
act_fn,13,4.42667
act_fn,14,4.41567
act_fn,15,4.47967
act_fn,16,4.52267
act_fn,20,4.59733
act_fn,24,4.68267
act_fn,28,4.58667
act_fn,32,4.72533
act_fn,36,4.821
act_fn,40,5.13
act_fn,44,5.30067
act_fn,48,5.41833
act_fn,52,5.62133
act_fn,56,5.685
act_fn,60,5.89867
act_fn,64,6.05867
act_fn,80,6.26133
act_fn,96,9.20467
act_fn,112,9.73867
act_fn,128,10.8797
act_fn,144,12.1173
act_fn,160,13.8663
act_fn,176,15.8823
act_fn,192,17.0873
act_fn,208,18.378
act_fn,224,19.8393
act_fn,240,21.6313
act_fn,256,23.7643
act_fn,272,25.45
act_fn,288,26.4523
act_fn,304,27.732
act_fn,320,29.1513
act_fn,336,31.519
act_fn,352,32.18
act_fn,368,33.5883
act_fn,384,35.4017
act_fn,400,35.583
act_fn,416,37.023
act_fn,432,38.8253
act_fn,448,40.0843
act_fn,464,41.2147
act_fn,480,42.996
act_fn,496,44.105
act_fn,512,46.0787
act_fn,528,48.4033
act_fn,544,49.6833
act_fn,560,51.23
act_fn,576,52.4567
act_fn,592,53.9387
act_fn,608,55.8163
act_fn,624,56.7233
act_fn,640,58.078
act_fn,656,57.9817
act_fn,672,59.7733
act_fn,688,60.883
act_fn,704,62.2903
act_fn,720,63.5707
act_fn,736,64.6903
act_fn,752,66.1943
act_fn,768,67.549
act_fn,784,68.3067
act_fn,800,70.013
act_fn,816,71.047
act_fn,832,72.434
act_fn,848,74.0443
act_fn,864,75.228
act_fn,880,76.871
act_fn,896,78.46
act_fn,912,80.6787
act_fn,928,81.5743
act_fn,944,83.2387
act_fn,960,84.8807
act_fn,976,86.7473
act_fn,992,87.5363
act_fn,1008,89.7123
act_fn,1024,91.6323
act_fn,1040,92.9547
act_fn,1056,94.48
act_fn,1072,95.6537
act_fn,1088,96.9753
act_fn,1104,98.9493
act_fn,1120,99.9197
act_fn,1136,101.701
act_fn,1152,103.258
act_fn,1168,104.112
act_fn,1184,105.85
act_fn,1200,107.077
act_fn,1216,108.9
act_fn,1232,110.159
act_fn,1248,111.768
act_fn,1264,113.326
act_fn,1280,114.009
act_fn,1296,115.971
act_fn,1312,117.433
act_fn,1328,118.638
act_fn,1344,120.024
act_fn,1360,121.443
act_fn,1376,123.341
act_fn,1392,124.098
act_fn,1408,125.474
act_fn,1424,123.469
act_fn,1440,125.592
act_fn,1456,126.434
act_fn,1472,127.992
act_fn,1488,128.983
act_fn,1504,130.498
act_fn,1520,132.194
act_fn,1536,133.164
act_fn,1552,135.607
act_fn,1568,136.801
act_fn,1584,138.806
act_fn,1600,140.502
act_fn,1616,141.323
act_fn,1632,143.264
act_fn,1648,144.427
act_fn,1664,145.601
act_fn,1680,148.64
act_fn,1696,149.482
act_fn,1712,150.624
act_fn,1728,151.498
act_fn,1744,154.079
act_fn,1760,154.932
act_fn,1776,156.628
