prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,16.916
0,0,1,64,16.959
0,0,1,256,25.545
0,0,1,1024,27.0267
0,0,1,4096,33.01
0,0,1,16384,46.001
0,0,2,16,17.2577
0,0,2,64,17.236
0,0,2,256,25.7903
0,0,2,1024,27.5703
0,0,2,4096,35.5283
0,0,2,16384,57.937
0,0,4,16,17.0113
0,0,4,64,16.7873
0,0,4,256,25.3847
0,0,4,1024,27.5387
0,0,4,4096,40.2093
0,0,4,16384,64.143
0,0,8,16,16.8733
0,0,8,64,16.8623
0,0,8,256,25.598
0,0,8,1024,28.637
0,0,8,4096,44.6787
0,0,8,16384,86.6157
0,0,16,16,17.2577
0,0,16,64,17.097
0,0,16,256,25.992
0,0,16,1024,34.2477
0,0,16,4096,57.403
0,0,16,16384,133.332
0,0,32,16,17.4493
0,0,32,64,17.3097
0,0,32,256,27.1337
0,0,32,1024,42.5253
0,0,32,4096,83.3213
0,0,32,16384,229.548
0,0,64,16,17.588
0,0,64,64,17.8753
0,0,64,256,34.3863
0,0,64,1024,59.9403
0,0,64,4096,132.906
0,0,64,16384,423.046
0,0,128,16,21.62
0,0,128,64,23.0803
0,0,128,256,49.041
0,0,128,1024,93.5387
0,0,128,4096,236.31
0,0,128,16384,818.701
0,0,256,16,27.741
0,0,256,64,31.763
0,0,256,256,66.074
0,0,256,1024,162.364
0,0,256,4096,541.756
0,0,256,16384,2069.94
16,0,0,0,16.9267
16,0,1,16,16.735
16,0,1,64,16.7033
16,0,1,256,23.4433
16,0,1,1024,46.5877
16,0,1,4096,141.257
16,0,1,16384,519.146
16,0,2,16,16.7773
16,0,2,64,16.6707
16,0,2,256,23.4867
16,0,2,1024,46.6527
16,0,2,4096,141.172
16,0,2,16384,519.839
16,0,4,16,16.9797
16,0,4,64,16.8837
16,0,4,256,23.604
16,0,4,1024,46.9933
16,0,4,4096,142.121
16,0,4,16384,524.831
16,0,8,16,16.6377
16,0,8,64,16.5003
16,0,8,256,23.358
16,0,8,1024,47.0143
16,0,8,4096,142.666
16,0,8,16384,524.191
16,0,16,16,16.649
16,0,16,64,16.6597
16,0,16,256,23.71
16,0,16,1024,47.676
16,0,16,4096,144.148
16,0,16,16384,526.772
16,0,32,16,18.8887
16,0,32,64,19.017
16,0,32,256,32.2857
16,0,32,1024,68.7403
16,0,32,4096,218.425
16,0,32,16384,819.537
16,0,64,16,28.9143
16,0,64,64,29.6727
16,0,64,256,48.5397
16,0,64,1024,108.141
16,0,64,4096,371.82
16,0,64,16384,1348.66
16,0,128,16,36.221
16,0,128,64,37.3837
16,0,128,256,75.194
16,0,128,1024,192.273
16,0,128,4096,716.069
16,0,128,16384,3036.38
16,16,0,0,16.959
16,16,1,16,16.7453
16,16,1,64,16.7237
16,16,1,256,23.39
16,16,1,1024,46.5247
16,16,1,4096,141.109
16,16,1,16384,518.678
16,16,2,16,16.8417
16,16,2,64,16.9573
16,16,2,256,23.5073
16,16,2,1024,46.7167
16,16,2,4096,141.397
16,16,2,16384,520.225
16,16,4,16,17.012
16,16,4,64,17.0113
16,16,4,256,23.379
16,16,4,1024,46.716
16,16,4,4096,141.973
16,16,4,16384,522.711
16,16,8,16,16.5747
16,16,8,64,16.7667
16,16,8,256,23.432
16,16,8,1024,47.132
16,16,8,4096,142.485
16,16,8,16384,524.875
16,16,16,16,16.6603
16,16,16,64,16.6177
16,16,16,256,23.7953
16,16,16,1024,47.6557
16,16,16,4096,144.383
16,16,16,16384,527.072
16,16,32,16,18.729
16,16,32,64,18.8783
16,16,32,256,31.986
16,16,32,1024,68.7097
16,16,32,4096,219.065
16,16,32,16384,820.884
16,16,64,16,29.011
16,16,64,64,29.5227
16,16,64,256,48.583
16,16,64,1024,110.243
16,16,64,4096,372.408
16,16,64,16384,1348.39
16,16,128,16,36.1243
16,16,128,64,36.8713
16,16,128,256,73.584
16,16,128,1024,198.342
16,16,128,4096,707.167
16,16,128,16384,3027.19
16,64,0,0,17.1297
16,64,1,16,16.948
16,64,1,64,16.9803
16,64,1,256,23.6247
16,64,1,1024,46.6193
16,64,1,4096,141.397
16,64,1,16384,519.503
16,64,2,16,17.0013
16,64,2,64,16.991
16,64,2,256,23.5183
16,64,2,1024,46.78
16,64,2,4096,141.153
16,64,2,16384,519.908
16,64,4,16,16.9693
16,64,4,64,16.8727
16,64,4,256,23.5613
16,64,4,1024,46.6633
16,64,4,4096,142.123
16,64,4,16384,522.627
16,64,8,16,16.7027
16,64,8,64,16.6917
16,64,8,256,23.3907
16,64,8,1024,47.09
16,64,8,4096,142.976
16,64,8,16384,523.662
16,64,16,16,16.895
16,64,16,64,16.8947
16,64,16,256,23.7847
16,64,16,1024,47.7833
16,64,16,4096,144.394
16,64,16,16384,526.404
16,64,32,16,18.9427
16,64,32,64,19.0913
16,64,32,256,32.222
16,64,32,1024,68.9653
16,64,32,4096,218.671
16,64,32,16384,822.893
16,64,64,16,29.2563
16,64,64,64,29.566
16,64,64,256,48.4123
16,64,64,1024,109.336
16,64,64,4096,368.186
16,64,64,16384,1347.21
16,64,128,16,36.7653
16,64,128,64,38.1413
16,64,128,256,73.3813
16,64,128,1024,198.897
16,64,128,4096,717.633
16,64,128,16384,3032.46
16,256,0,0,24.884
16,256,1,16,23.7103
16,256,1,64,23.838
16,256,1,256,24.564
16,256,1,1024,46.8337
16,256,1,4096,141.355
16,256,1,16384,520.336
16,256,2,16,23.187
16,256,2,64,23.326
16,256,2,256,24.5427
16,256,2,1024,46.813
16,256,2,4096,141.302
16,256,2,16384,520.623
16,256,4,16,23.2303
16,256,4,64,23.3583
16,256,4,256,24.4243
16,256,4,1024,46.8443
16,256,4,4096,141.825
16,256,4,16384,522.97
16,256,8,16,23.4967
16,256,8,64,23.4757
16,256,8,256,24.2547
16,256,8,1024,47.1327
16,256,8,4096,142.657
16,256,8,16384,524.57
16,256,16,16,23.5927
16,256,16,64,23.5397
16,256,16,256,24.489
16,256,16,1024,47.6227
16,256,16,4096,144.64
16,256,16,16384,527.087
16,256,32,16,25.9073
16,256,32,64,26.0137
16,256,32,256,32.477
16,256,32,1024,68.3577
16,256,32,4096,218.161
16,256,32,16384,822.651
16,256,64,16,29.5127
16,256,64,64,29.9823
16,256,64,256,46.407
16,256,64,1024,112.952
16,256,64,4096,352.69
16,256,64,16384,1415.36
16,256,128,16,39.346
16,256,128,64,40.2323
16,256,128,256,72.699
16,256,128,1024,192.786
16,256,128,4096,715.096
16,256,128,16384,3039.21
16,1024,0,0,47.9223
16,1024,1,16,47.0793
16,1024,1,64,47.1753
16,1024,1,256,47.1003
16,1024,1,1024,47.1437
16,1024,1,4096,141.346
16,1024,1,16384,519.004
16,1024,2,16,46.7917
16,1024,2,64,46.8443
16,1024,2,256,46.7277
16,1024,2,1024,47.4103
16,1024,2,4096,141.121
16,1024,2,16384,520.945
16,1024,4,16,46.4503
16,1024,4,64,46.3973
16,1024,4,256,46.7597
16,1024,4,1024,47.6237
16,1024,4,4096,141.931
16,1024,4,16384,523.826
16,1024,8,16,46.7373
16,1024,8,64,46.7373
16,1024,8,256,46.8767
16,1024,8,1024,47.367
16,1024,8,4096,143.03
16,1024,8,16384,524.391
16,1024,16,16,46.941
16,1024,16,64,46.909
16,1024,16,256,47.197
16,1024,16,1024,47.933
16,1024,16,4096,144.481
16,1024,16,16384,527.282
16,1024,32,16,48.9137
16,1024,32,64,49.309
16,1024,32,256,53.181
16,1024,32,1024,68.9767
16,1024,32,4096,219.675
16,1024,32,16384,821.885
16,1024,64,16,49.6713
16,1024,64,64,50.6417
16,1024,64,256,60.6357
16,1024,64,1024,107.3
16,1024,64,4096,369.18
16,1024,64,16384,1356.14
16,1024,128,16,67.707
16,1024,128,64,63.4413
16,1024,128,256,84.5283
16,1024,128,1024,197.512
16,1024,128,4096,713.488
16,1024,128,16384,3038.78
16,4096,0,0,141.249
16,4096,1,16,141.058
16,4096,1,64,141.1
16,4096,1,256,141.184
16,4096,1,1024,141.111
16,4096,1,4096,141.9
16,4096,1,16384,519.826
16,4096,2,16,140.715
16,4096,2,64,140.556
16,4096,2,256,140.823
16,4096,2,1024,140.961
16,4096,2,4096,141.751
16,4096,2,16384,520.573
16,4096,4,16,140.236
16,4096,4,64,140.439
16,4096,4,256,140.46
16,4096,4,1024,140.428
16,4096,4,4096,142.839
16,4096,4,16384,524.85
