prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,13.876
0,0,1,32,14.1
0,0,1,64,14.3667
0,0,1,128,19.6357
0,0,1,256,25.4907
0,0,1,512,37.6603
0,0,1,1024,61.9677
0,0,1,2048,110.56
0,0,2,16,13.9717
0,0,2,32,14.2807
0,0,2,64,14.8997
0,0,2,128,19.9763
0,0,2,256,26.184
0,0,2,512,38.5453
0,0,2,1024,63.066
0,0,2,2048,112.299
0,0,4,16,21.651
0,0,4,32,22.1527
0,0,4,64,23.282
0,0,4,128,33.8423
0,0,4,256,46.011
0,0,4,512,70.969
0,0,4,1024,121.535
0,0,4,2048,220.331
0,0,8,16,37.063
0,0,8,32,37.4263
0,0,8,64,38.5347
0,0,8,128,60.6767
0,0,8,256,84.866
0,0,8,512,133.534
0,0,8,1024,234.089
0,0,8,2048,431.071
0,0,16,16,60.2713
0,0,16,32,61.1773
0,0,16,64,62.916
0,0,16,128,101.515
0,0,16,256,143.708
0,0,16,512,228.436
0,0,16,1024,403.981
0,0,16,2048,749.289
0,0,32,16,107.232
0,0,32,32,108.48
0,0,32,64,111.392
0,0,32,128,183.17
0,0,32,256,261.466
0,0,32,512,419.733
0,0,32,1024,744.745
0,0,32,2048,1386.51
0,0,64,16,201.836
0,0,64,32,203.637
0,0,64,64,209.098
0,0,64,128,348.678
0,0,64,256,502.167
0,0,64,512,813.952
0,0,64,1024,1437.29
0,0,64,2048,2682.37
0,0,128,16,396.652
0,0,128,32,401.409
0,0,128,64,410.719
0,0,128,128,699.04
0,0,128,256,1010.66
0,0,128,512,1643.4
0,0,128,1024,2901.6
0,0,128,2048,5424.87
0,0,256,16,793.148
0,0,256,32,802.451
0,0,256,64,834.688
0,0,256,128,1415.48
0,0,256,256,2033.89
0,0,256,512,3280.98
0,0,256,1024,5800.59
0,0,256,2048,10877.6
0,0,512,16,1594.98
0,0,512,32,1639.72
0,0,512,64,1674.73
0,0,512,128,2836.17
0,0,512,256,4068.04
0,0,512,512,6553.93
0,0,512,1024,11607.7
0,0,512,2048,21802.4
0,0,984,16,3115.39
0,0,984,32,3143.92
0,0,984,64,3205.04
0,0,984,128,5425.24
