pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
0,n<=512,sr<=15%,kvB<=1k,kp=0,-0.1258,2
0,n<=512,sr<=15%,kvB<=2k,kp=0,0.0465,2
0,n<=512,sr<=40%,kvB<=1k,kp=0,0.2232,1
0,n<=512,sr<=40%,kvB<=2k,kp=0,-0.0005,1
0,n<=512,sr<=5%,kvB<=1k,kp=0,0.0015,4
0,n<=512,sr<=5%,kvB<=2k,kp=0,0.0567,4
0,n<=512,sr<=70%,kvB<=1k,kp=0,0.226,1
0,n<=512,sr<=70%,kvB<=2k,kp=0,-0.3842,1
0,n<=512,sr>70%,kvB<=1k,kp=0,2.9229,2
0,n<=512,sr>70%,kvB<=2k,kp=0,-2.1452,2
0,n<=64,sr<=15%,kvB<=1k,kp=0,0.0997,4
0,n<=64,sr<=15%,kvB<=2k,kp=0,0.0726,2
0,n<=64,sr<=40%,kvB<=1k,kp=0,0.1425,2
0,n<=64,sr<=40%,kvB<=2k,kp=0,0.0312,1
0,n<=64,sr<=5%,kvB<=1k,kp=0,0.0477,6
0,n<=64,sr<=5%,kvB<=2k,kp=0,0.0524,3
0,n<=64,sr<=70%,kvB<=1k,kp=0,0.0803,2
0,n<=64,sr<=70%,kvB<=2k,kp=0,0.0255,1
0,n<=64,sr>70%,kvB<=1k,kp=0,0.3551,4
0,n<=64,sr>70%,kvB<=2k,kp=0,0.2123,2
0,n<=8,sr<=15%,kvB<=1k,kp=0,0.2249,4
0,n<=8,sr<=15%,kvB<=2k,kp=0,0.1775,2
0,n<=8,sr<=40%,kvB<=1k,kp=0,0.1551,4
0,n<=8,sr<=40%,kvB<=2k,kp=0,0.1059,2
0,n<=8,sr<=70%,kvB<=1k,kp=0,0.0187,2
0,n<=8,sr<=70%,kvB<=2k,kp=0,0.0098,1
0,n<=8,sr>70%,kvB<=1k,kp=0,-0.2342,4
0,n<=8,sr>70%,kvB<=2k,kp=0,-0.4456,2
0,n<=984,sr<=5%,kvB<=1k,kp=0,0.0008,1
16,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0756,4
16,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0744,4
16,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0784,4
16,n<=128,sr<=15%,kvB<=1k,kp=0,0.0777,4
16,n<=128,sr<=15%,kvB<=2k,kp<=1k,0.0486,2
16,n<=128,sr<=15%,kvB<=2k,kp<=2k,0.0457,2
16,n<=128,sr<=15%,kvB<=2k,kp<=512,0.0481,2
16,n<=128,sr<=15%,kvB<=2k,kp=0,0.0479,2
16,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.1123,2
16,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.1035,2
16,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0973,2
16,n<=128,sr<=40%,kvB<=1k,kp=0,0.0964,2
16,n<=128,sr<=40%,kvB<=2k,kp<=1k,-0.0053,1
16,n<=128,sr<=40%,kvB<=2k,kp<=2k,-0.0007,1
16,n<=128,sr<=40%,kvB<=2k,kp<=512,-0.0045,1
16,n<=128,sr<=40%,kvB<=2k,kp=0,-0.005,1
16,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0145,8
16,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.013,8
16,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0163,8
16,n<=128,sr<=5%,kvB<=1k,kp=0,0.0147,8
16,n<=128,sr<=5%,kvB<=2k,kp<=1k,0.0201,4
16,n<=128,sr<=5%,kvB<=2k,kp<=2k,0.0143,4
16,n<=128,sr<=5%,kvB<=2k,kp<=512,0.019,4
16,n<=128,sr<=5%,kvB<=2k,kp=0,0.0189,4
16,n<=128,sr<=70%,kvB<=1k,kp<=1k,0.0536,2
16,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0339,2
16,n<=128,sr<=70%,kvB<=1k,kp<=512,0.0179,2
16,n<=128,sr<=70%,kvB<=1k,kp=0,0.0179,2
16,n<=128,sr<=70%,kvB<=2k,kp<=1k,-0.0131,1
16,n<=128,sr<=70%,kvB<=2k,kp<=2k,-0.0045,1
16,n<=128,sr<=70%,kvB<=2k,kp<=512,-0.0159,1
16,n<=128,sr<=70%,kvB<=2k,kp=0,-0.0085,1
16,n<=128,sr>70%,kvB<=1k,kp<=1k,0.27,4
16,n<=128,sr>70%,kvB<=1k,kp<=2k,0.2522,4
16,n<=128,sr>70%,kvB<=1k,kp<=512,0.2491,4
16,n<=128,sr>70%,kvB<=1k,kp=0,0.2535,4
16,n<=128,sr>70%,kvB<=2k,kp<=1k,0.0808,2
16,n<=128,sr>70%,kvB<=2k,kp<=2k,0.0803,2
16,n<=128,sr>70%,kvB<=2k,kp<=512,0.0766,2
16,n<=128,sr>70%,kvB<=2k,kp=0,0.1101,2
16,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0455,4
16,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0826,4
16,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1571,4
16,n<=16,sr<=15%,kvB<=1k,kp=0,0.1591,4
16,n<=16,sr<=15%,kvB<=2k,kp<=1k,0.1413,2
16,n<=16,sr<=15%,kvB<=2k,kp<=2k,0.0089,2
16,n<=16,sr<=15%,kvB<=2k,kp<=512,0.1643,2
16,n<=16,sr<=15%,kvB<=2k,kp=0,0.1371,2
16,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.0907,4
16,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.0647,4
16,n<=16,sr<=40%,kvB<=1k,kp<=512,0.1516,4
16,n<=16,sr<=40%,kvB<=1k,kp=0,0.1609,4
16,n<=16,sr<=40%,kvB<=2k,kp<=1k,0.1065,2
16,n<=16,sr<=40%,kvB<=2k,kp<=2k,0.0058,2
16,n<=16,sr<=40%,kvB<=2k,kp<=512,0.1236,2
16,n<=16,sr<=40%,kvB<=2k,kp=0,0.083,2
16,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.0321,2
16,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.024,2
16,n<=16,sr<=70%,kvB<=1k,kp<=512,0.1313,2
16,n<=16,sr<=70%,kvB<=1k,kp=0,0.0676,2
16,n<=16,sr<=70%,kvB<=2k,kp<=1k,0.1165,1
16,n<=16,sr<=70%,kvB<=2k,kp<=2k,0.0272,1
16,n<=16,sr<=70%,kvB<=2k,kp<=512,0.029,1
16,n<=16,sr<=70%,kvB<=2k,kp=0,0.0016,1
16,n<=16,sr>70%,kvB<=1k,kp<=1k,0.3261,4
16,n<=16,sr>70%,kvB<=1k,kp<=2k,0.2784,4
16,n<=16,sr>70%,kvB<=1k,kp<=512,0.3346,4
16,n<=16,sr>70%,kvB<=1k,kp=0,0.1482,4
16,n<=16,sr>70%,kvB<=2k,kp<=1k,0.1512,2
16,n<=16,sr>70%,kvB<=2k,kp<=2k,0.1667,2
16,n<=16,sr>70%,kvB<=2k,kp<=512,0.0995,2
16,n<=16,sr>70%,kvB<=2k,kp=0,-0.0696,2
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.845,2
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.8521,2
16,n<=2,sr<=70%,kvB<=1k,kp<=512,0.1085,2
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.9725,2
16,n<=2,sr<=70%,kvB<=2k,kp<=1k,0.287,1
16,n<=2,sr<=70%,kvB<=2k,kp<=2k,-0.9399,1
16,n<=2,sr<=70%,kvB<=2k,kp<=512,0.84,1
16,n<=2,sr<=70%,kvB<=2k,kp=0,0.9757,1
16,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0723,6
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0832,6
16,n<=32,sr<=15%,kvB<=1k,kp<=512,0.1188,6
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.1338,9
16,n<=32,sr<=15%,kvB<=2k,kp<=1k,0.0822,3
16,n<=32,sr<=15%,kvB<=2k,kp<=2k,0.0166,3
16,n<=32,sr<=15%,kvB<=2k,kp<=512,0.0918,3
16,n<=32,sr<=15%,kvB<=2k,kp=0,0.0923,4
16,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.1163,2
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.0933,2
16,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1422,2
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.1412,2
16,n<=32,sr<=40%,kvB<=2k,kp<=1k,0.0582,1
16,n<=32,sr<=40%,kvB<=2k,kp<=2k,0.0089,1
16,n<=32,sr<=40%,kvB<=2k,kp<=512,0.0648,1
16,n<=32,sr<=40%,kvB<=2k,kp=0,0.0363,1
16,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.0064,2
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0299,2
16,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0727,2
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.0821,2
16,n<=32,sr<=5%,kvB<=2k,kp<=1k,0.073,1
16,n<=32,sr<=5%,kvB<=2k,kp<=2k,0.0097,1
16,n<=32,sr<=5%,kvB<=2k,kp<=512,0.0975,1
16,n<=32,sr<=5%,kvB<=2k,kp=0,0.0772,1
16,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.0747,2
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,-0.0334,2
16,n<=32,sr<=70%,kvB<=1k,kp<=512,0.0781,2
16,n<=32,sr<=70%,kvB<=1k,kp=0,0.0544,2
16,n<=32,sr<=70%,kvB<=2k,kp<=1k,0.0706,1
16,n<=32,sr<=70%,kvB<=2k,kp<=2k,0.0357,1
16,n<=32,sr<=70%,kvB<=2k,kp<=512,0.0605,1
16,n<=32,sr<=70%,kvB<=2k,kp=0,0.0271,1
16,n<=32,sr>70%,kvB<=1k,kp<=1k,0.3972,4
16,n<=32,sr>70%,kvB<=1k,kp<=2k,0.3163,4
16,n<=32,sr>70%,kvB<=1k,kp<=512,0.3432,4
16,n<=32,sr>70%,kvB<=1k,kp=0,0.2631,4
16,n<=32,sr>70%,kvB<=2k,kp<=1k,0.2377,2
16,n<=32,sr>70%,kvB<=2k,kp<=2k,0.2636,2
16,n<=32,sr>70%,kvB<=2k,kp<=512,0.224,2
16,n<=32,sr>70%,kvB<=2k,kp=0,0.1632,2
16,n<=4,sr<=40%,kvB<=1k,kp<=1k,-0.1738,2
16,n<=4,sr<=40%,kvB<=1k,kp<=2k,-0.1804,2
16,n<=4,sr<=40%,kvB<=1k,kp<=512,0.6549,2
16,n<=4,sr<=40%,kvB<=1k,kp=0,0.5034,5
16,n<=4,sr<=40%,kvB<=2k,kp<=1k,0.5448,1
16,n<=4,sr<=40%,kvB<=2k,kp<=2k,-3.492,1
16,n<=4,sr<=40%,kvB<=2k,kp<=512,0.5887,1
16,n<=4,sr<=40%,kvB<=2k,kp=0,0.3825,2
16,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.608,2
16,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.5946,2
16,n<=4,sr<=70%,kvB<=1k,kp<=512,0.9103,2
16,n<=4,sr<=70%,kvB<=1k,kp=0,0.5774,4
16,n<=4,sr<=70%,kvB<=2k,kp<=1k,0.8217,1
16,n<=4,sr<=70%,kvB<=2k,kp<=2k,-0.1028,1
16,n<=4,sr<=70%,kvB<=2k,kp<=512,0.4378,1
16,n<=4,sr<=70%,kvB<=2k,kp=0,0.374,1
16,n<=4,sr>70%,kvB<=1k,kp<=1k,-0.5547,2
16,n<=4,sr>70%,kvB<=1k,kp<=2k,-0.7089,2
16,n<=4,sr>70%,kvB<=1k,kp<=512,0.9528,2
16,n<=4,sr>70%,kvB<=1k,kp=0,0.9127,2
16,n<=4,sr>70%,kvB<=2k,kp<=1k,0.8885,1
16,n<=4,sr>70%,kvB<=2k,kp<=2k,0.1667,1
16,n<=4,sr>70%,kvB<=2k,kp<=512,0.9182,1
16,n<=4,sr>70%,kvB<=2k,kp=0,0.976,1
16,n<=512,sr<=15%,kvB<=1k,kp<=2k,0.0806,2
16,n<=512,sr<=15%,kvB<=1k,kp<=512,0.0783,2
16,n<=512,sr<=15%,kvB<=1k,kp=0,0.0784,2
16,n<=512,sr<=15%,kvB<=2k,kp<=2k,0.1822,2
16,n<=512,sr<=15%,kvB<=2k,kp<=512,0.0466,2
16,n<=512,sr<=15%,kvB<=2k,kp=0,0.0328,2
16,n<=512,sr<=40%,kvB<=1k,kp<=2k,0.2252,1
16,n<=512,sr<=40%,kvB<=1k,kp<=512,0.3931,1
16,n<=512,sr<=40%,kvB<=1k,kp=0,0.2237,1
16,n<=512,sr<=40%,kvB<=2k,kp<=2k,0.456,1
16,n<=512,sr<=40%,kvB<=2k,kp<=512,-0.8322,1
16,n<=512,sr<=40%,kvB<=2k,kp=0,0.0015,1
16,n<=512,sr<=5%,kvB<=1k,kp<=2k,0.0022,4
16,n<=512,sr<=5%,kvB<=1k,kp<=512,0.0012,4
16,n<=512,sr<=5%,kvB<=1k,kp=0,0.0012,4
16,n<=512,sr<=5%,kvB<=2k,kp<=2k,0.0021,4
16,n<=512,sr<=5%,kvB<=2k,kp<=512,-0.061,4
16,n<=512,sr<=5%,kvB<=2k,kp=0,-0.045,4
16,n<=512,sr<=70%,kvB<=1k,kp<=2k,0.2204,1
16,n<=512,sr<=70%,kvB<=1k,kp<=512,0.2222,1
16,n<=512,sr<=70%,kvB<=1k,kp=0,0.2226,1
16,n<=512,sr<=70%,kvB<=2k,kp<=512,-0.0015,1
16,n<=512,sr<=70%,kvB<=2k,kp=0,-0.0005,1
16,n<=512,sr>70%,kvB<=1k,kp<=2k,0.0319,1
16,n<=512,sr>70%,kvB<=1k,kp<=512,0.0325,1
16,n<=512,sr>70%,kvB<=1k,kp=0,8.1767,2
16,n<=512,sr>70%,kvB<=2k,kp<=2k,0.0788,2
16,n<=512,sr>70%,kvB<=2k,kp<=512,3.5081,2
16,n<=512,sr>70%,kvB<=2k,kp=0,0.8919,2
16,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.0765,4
16,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.08,4
16,n<=64,sr<=15%,kvB<=1k,kp<=512,0.088,4
16,n<=64,sr<=15%,kvB<=1k,kp=0,0.089,4
16,n<=64,sr<=15%,kvB<=2k,kp<=1k,0.0662,2
16,n<=64,sr<=15%,kvB<=2k,kp<=2k,0.0403,2
16,n<=64,sr<=15%,kvB<=2k,kp<=512,0.0623,2
16,n<=64,sr<=15%,kvB<=2k,kp=0,0.0668,2
16,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.1247,2
16,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.1224,2
16,n<=64,sr<=40%,kvB<=1k,kp<=512,0.1263,2
16,n<=64,sr<=40%,kvB<=1k,kp=0,0.13,2
16,n<=64,sr<=40%,kvB<=2k,kp<=1k,0.0149,1
16,n<=64,sr<=40%,kvB<=2k,kp<=2k,0.021,1
16,n<=64,sr<=40%,kvB<=2k,kp<=512,0.0103,1
16,n<=64,sr<=40%,kvB<=2k,kp=0,0.0243,1
16,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.0215,6
16,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.0295,6
16,n<=64,sr<=5%,kvB<=1k,kp<=512,0.04,6
16,n<=64,sr<=5%,kvB<=1k,kp=0,0.0379,6
16,n<=64,sr<=5%,kvB<=2k,kp<=1k,0.0482,3
16,n<=64,sr<=5%,kvB<=2k,kp<=2k,0.0218,3
16,n<=64,sr<=5%,kvB<=2k,kp<=512,0.0452,3
16,n<=64,sr<=5%,kvB<=2k,kp=0,0.0447,3
16,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.0453,2
16,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.0675,2
16,n<=64,sr<=70%,kvB<=1k,kp<=512,0.0548,2
16,n<=64,sr<=70%,kvB<=1k,kp=0,0.0538,2
16,n<=64,sr<=70%,kvB<=2k,kp<=1k,-0.0061,1
16,n<=64,sr<=70%,kvB<=2k,kp<=2k,0.0055,1
16,n<=64,sr<=70%,kvB<=2k,kp<=512,-0.0138,1
16,n<=64,sr<=70%,kvB<=2k,kp=0,0.0237,1
16,n<=64,sr>70%,kvB<=1k,kp<=1k,0.2756,4
16,n<=64,sr>70%,kvB<=1k,kp<=2k,0.3211,4
16,n<=64,sr>70%,kvB<=1k,kp<=512,0.2548,4
16,n<=64,sr>70%,kvB<=1k,kp=0,0.3055,4
16,n<=64,sr>70%,kvB<=2k,kp<=1k,0.0757,2
16,n<=64,sr>70%,kvB<=2k,kp<=2k,0.1014,2
16,n<=64,sr>70%,kvB<=2k,kp<=512,0.0674,2
16,n<=64,sr>70%,kvB<=2k,kp=0,0.2077,2
16,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.1025,2
16,n<=8,sr<=15%,kvB<=1k,kp<=2k,-0.0242,2
16,n<=8,sr<=15%,kvB<=1k,kp<=512,0.2536,2
16,n<=8,sr<=15%,kvB<=1k,kp=0,0.2507,5
16,n<=8,sr<=15%,kvB<=2k,kp<=1k,0.2076,1
16,n<=8,sr<=15%,kvB<=2k,kp<=2k,0.0606,1
16,n<=8,sr<=15%,kvB<=2k,kp<=512,0.2141,1
16,n<=8,sr<=15%,kvB<=2k,kp=0,0.1936,2
16,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.0872,4
16,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.0199,4
16,n<=8,sr<=40%,kvB<=1k,kp<=512,0.2094,4
16,n<=8,sr<=40%,kvB<=1k,kp=0,0.1744,4
16,n<=8,sr<=40%,kvB<=2k,kp<=1k,0.1694,2
16,n<=8,sr<=40%,kvB<=2k,kp<=2k,0.0238,2
16,n<=8,sr<=40%,kvB<=2k,kp<=512,0.201,2
16,n<=8,sr<=40%,kvB<=2k,kp=0,0.104,2
16,n<=8,sr<=70%,kvB<=1k,kp<=1k,0.0771,2
16,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.0803,2
16,n<=8,sr<=70%,kvB<=1k,kp<=512,0.1938,2
16,n<=8,sr<=70%,kvB<=1k,kp=0,0.0735,4
16,n<=8,sr<=70%,kvB<=2k,kp<=1k,0.1888,1
16,n<=8,sr<=70%,kvB<=2k,kp<=2k,0.0087,1
16,n<=8,sr<=70%,kvB<=2k,kp<=512,0.0305,1
16,n<=8,sr<=70%,kvB<=2k,kp=0,-0.0276,1
16,n<=8,sr>70%,kvB<=1k,kp<=1k,0.2183,4
16,n<=8,sr>70%,kvB<=1k,kp<=2k,0.6078,4
16,n<=8,sr>70%,kvB<=1k,kp<=512,0.2216,4
16,n<=8,sr>70%,kvB<=1k,kp=0,-0.1059,4
16,n<=8,sr>70%,kvB<=2k,kp<=1k,0.0604,2
16,n<=8,sr>70%,kvB<=2k,kp<=2k,0.056,2
16,n<=8,sr>70%,kvB<=2k,kp<=512,-0.1105,2
16,n<=8,sr>70%,kvB<=2k,kp=0,-0.4319,2
32,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0764,4
32,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0764,4
32,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0783,4
32,n<=128,sr<=15%,kvB<=1k,kp=0,0.0777,4
32,n<=128,sr<=15%,kvB<=2k,kp<=1k,0.049,2
32,n<=128,sr<=15%,kvB<=2k,kp<=2k,0.0447,2
32,n<=128,sr<=15%,kvB<=2k,kp<=512,0.0475,2
32,n<=128,sr<=15%,kvB<=2k,kp=0,0.0477,2
32,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.1123,2
32,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.12,2
32,n<=128,sr<=40%,kvB<=1k,kp<=512,0.1128,2
32,n<=128,sr<=40%,kvB<=1k,kp=0,0.1123,2
32,n<=128,sr<=40%,kvB<=2k,kp<=1k,-0.0038,1
32,n<=128,sr<=40%,kvB<=2k,kp<=2k,-0.0015,1
32,n<=128,sr<=40%,kvB<=2k,kp<=512,-0.0051,1
32,n<=128,sr<=40%,kvB<=2k,kp=0,-0.0059,1
32,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0146,8
32,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.013,8
32,n<=128,sr<=5%,kvB<=1k,kp<=512,0.016,8
32,n<=128,sr<=5%,kvB<=1k,kp=0,0.014,8
32,n<=128,sr<=5%,kvB<=2k,kp<=1k,0.0203,4
32,n<=128,sr<=5%,kvB<=2k,kp<=2k,0.0147,4
32,n<=128,sr<=5%,kvB<=2k,kp<=512,0.0196,4
32,n<=128,sr<=5%,kvB<=2k,kp=0,0.0194,4
32,n<=128,sr<=70%,kvB<=1k,kp<=1k,0.0541,2
32,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0612,2
32,n<=128,sr<=70%,kvB<=1k,kp<=512,0.0505,2
32,n<=128,sr<=70%,kvB<=1k,kp=0,0.0501,2
32,n<=128,sr<=70%,kvB<=2k,kp<=1k,-0.013,1
32,n<=128,sr<=70%,kvB<=2k,kp<=2k,-0.0061,1
32,n<=128,sr<=70%,kvB<=2k,kp<=512,-0.0162,1
32,n<=128,sr<=70%,kvB<=2k,kp=0,-0.0106,1
32,n<=128,sr>70%,kvB<=1k,kp<=1k,0.2754,4
32,n<=128,sr>70%,kvB<=1k,kp<=2k,0.2791,4
32,n<=128,sr>70%,kvB<=1k,kp<=512,0.2699,4
32,n<=128,sr>70%,kvB<=1k,kp=0,0.2749,4
32,n<=128,sr>70%,kvB<=2k,kp<=1k,0.0805,2
32,n<=128,sr>70%,kvB<=2k,kp<=2k,0.0812,2
32,n<=128,sr>70%,kvB<=2k,kp<=512,0.0751,2
32,n<=128,sr>70%,kvB<=2k,kp=0,0.1001,2
32,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0462,4
32,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0797,4
32,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1567,4
32,n<=16,sr<=15%,kvB<=1k,kp=0,0.1595,4
32,n<=16,sr<=15%,kvB<=2k,kp<=1k,0.1408,2
32,n<=16,sr<=15%,kvB<=2k,kp<=2k,0.0093,2
32,n<=16,sr<=15%,kvB<=2k,kp<=512,0.1619,2
32,n<=16,sr<=15%,kvB<=2k,kp=0,0.137,2
32,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.0906,4
32,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.0639,4
32,n<=16,sr<=40%,kvB<=1k,kp<=512,0.1504,4
32,n<=16,sr<=40%,kvB<=1k,kp=0,0.16,4
32,n<=16,sr<=40%,kvB<=2k,kp<=1k,0.1051,2
32,n<=16,sr<=40%,kvB<=2k,kp<=2k,0.0061,2
32,n<=16,sr<=40%,kvB<=2k,kp<=512,0.1239,2
32,n<=16,sr<=40%,kvB<=2k,kp=0,0.0835,2
32,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.0269,2
32,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.0304,2
32,n<=16,sr<=70%,kvB<=1k,kp<=512,0.125,2
32,n<=16,sr<=70%,kvB<=1k,kp=0,0.0677,2
32,n<=16,sr<=70%,kvB<=2k,kp<=1k,0.1153,1
32,n<=16,sr<=70%,kvB<=2k,kp<=2k,0.0246,1
32,n<=16,sr<=70%,kvB<=2k,kp<=512,0.0349,1
32,n<=16,sr<=70%,kvB<=2k,kp=0,0.0077,1
32,n<=16,sr>70%,kvB<=1k,kp<=1k,0.3191,4
32,n<=16,sr>70%,kvB<=1k,kp<=2k,0.2734,4
32,n<=16,sr>70%,kvB<=1k,kp<=512,0.3304,4
32,n<=16,sr>70%,kvB<=1k,kp=0,0.1539,4
32,n<=16,sr>70%,kvB<=2k,kp<=1k,0.1553,2
32,n<=16,sr>70%,kvB<=2k,kp<=2k,0.1405,2
32,n<=16,sr>70%,kvB<=2k,kp<=512,0.1001,2
32,n<=16,sr>70%,kvB<=2k,kp=0,-0.0725,2
32,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.8884,2
32,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.8153,2
32,n<=2,sr<=70%,kvB<=1k,kp<=512,0.0609,2
32,n<=2,sr<=70%,kvB<=1k,kp=0,0.9187,2
32,n<=2,sr<=70%,kvB<=2k,kp<=1k,0.2249,1
32,n<=2,sr<=70%,kvB<=2k,kp<=2k,-0.9257,1
32,n<=2,sr<=70%,kvB<=2k,kp<=512,0.7995,1
32,n<=2,sr<=70%,kvB<=2k,kp=0,0.9867,1
