regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,1,0.0625,4.0,16,512,1024,4096,1216,385.083,1162.866,618.969,0.3007
mixed,16,1,0.0625,4.0,16,512,8192,32768,9728,2647.043,7816.682,4351.791,0.3298
mixed,16,1,0.0625,4.0,16,4096,128,512,152,592.921,522.234,542.394,
mixed,16,1,0.0625,4.0,16,4096,1024,4096,1216,659.609,1210.739,701.049,0.0752
mixed,16,1,0.0625,4.0,16,4096,8192,32768,9728,2685.056,8139.302,4607.146,0.3524
mixed,16,1,0.0625,4.0,16,20480,128,512,152,1978.25,2034.991,1986.571,0.1466
mixed,16,1,0.0625,4.0,16,20480,1024,4096,1216,2419.975,2535.076,2130.247,-2.5172
mixed,16,1,0.0625,4.0,16,20480,8192,32768,9728,3588.119,8790.077,4234.738,0.1243
mixed,16,1,0.0625,4.0,128,0,128,512,152,121.886,214.109,151.613,0.3223
mixed,16,1,0.0625,4.0,128,0,1024,4096,1216,366.619,1211.569,634.713,0.3173
mixed,16,1,0.0625,4.0,128,0,8192,32768,9728,2499.876,7831.721,4616.527,0.397
mixed,16,1,0.0625,4.0,128,512,128,512,152,162.046,203.806,160.062,-0.0475
mixed,16,1,0.0625,4.0,128,512,1024,4096,1216,389.755,1208.402,618.745,0.2797
mixed,16,1,0.0625,4.0,128,512,8192,32768,9728,2512.835,7807.947,4983.561,0.4666
mixed,16,1,0.0625,4.0,128,4096,128,512,152,645.817,690.778,656.247,0.232
mixed,16,1,0.0625,4.0,128,4096,1024,4096,1216,645.53,1216.244,741.911,0.1689
mixed,16,1,0.0625,4.0,128,4096,8192,32768,9728,2782.401,8086.503,4499.501,0.3237
mixed,16,1,0.0625,4.0,128,20480,128,512,152,2927.2,2936.192,2913.856,-1.484
mixed,16,1,0.0625,4.0,128,20480,1024,4096,1216,2995.862,3308.124,2921.728,-0.2374
mixed,16,1,0.0625,4.0,128,20480,8192,32768,9728,3778.007,8805.375,4760.78,0.1955
mixed,16,1,0.0625,4.0,1024,0,128,512,152,354.717,406.235,368.572,0.2689
mixed,16,1,0.0625,4.0,1024,0,1024,4096,1216,540.472,1298.162,820.345,0.3694
mixed,16,1,0.0625,4.0,1024,0,8192,32768,9728,2735.138,8723.712,4775.594,0.3407
mixed,16,1,0.0625,4.0,1024,512,128,512,152,474.94,538.234,498.459,0.3716
mixed,16,1,0.0625,4.0,1024,512,1024,4096,1216,640.953,1343.313,839.543,0.2827
mixed,16,1,0.0625,4.0,1024,512,8192,32768,9728,2959.361,9219.292,4803.242,0.2946
